fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,timestamp_en_cuarentena,timestamp_motivo,viaje_id_en_cuarentena,viaje_id_motivo,order_id_en_cuarentena,order_id_motivo,camion_id_en_cuarentena,camion_id_motivo,producto_id_en_cuarentena,producto_id_motivo,temperatura_cabina_c_en_cuarentena,temperatura_cabina_c_motivo,temp_unit_en_cuarentena,temp_unit_motivo,humedad_cabina_pct_en_cuarentena,humedad_cabina_pct_motivo,desviacion_termica_flag_en_cuarentena,desviacion_termica_flag_motivo,desviacion_proximos_60min_flag_en_cuarentena,desviacion_proximos_60min_flag_motivo,en_cuarentena,zona_horaria_origen
135,2026-08-11 17:57:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.3,C,65.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
136,2026-08-11 18:27:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.79,C,67.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
137,2026-08-11 18:57:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-17.04,C,64.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
138,2026-08-11 19:27:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.93,C,61.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
139,2026-08-11 19:57:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.81,C,75.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
140,2026-08-11 20:27:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-17.75,C,61.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
141,2026-08-11 20:57:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-16.97,C,70.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
142,2026-08-11 21:27:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-17.92,C,70.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
143,2026-08-11 21:57:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-16.4,C,74.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
144,2026-08-11 22:27:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.13,C,70.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
145,2026-08-21 17:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.57,C,76.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
146,2026-08-21 17:36:00,VIA-00007,ORD-2026-01828, cam-19 ,PROD-037,3.5,C,78.9,0,0,False,,False,,False,,True,Formato esperado: CAM-\d{2},False,,False,,False,,False,,False,,False,,True,America/La_Paz
147,2026-08-21 18:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.41,C,78.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
148,2026-08-21 18:36:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.94,C,77.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
149,2026-08-21 19:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.6,C,70.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
150,2026-08-21 19:36:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,2.86,C,68.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
151,2026-08-21 20:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,2.84,C,71.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
152,2026-08-21 20:36:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.5,C,59.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
153,2026-08-21 21:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.96,C,93.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
154,2026-08-21 21:36:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,2.6,C,75.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
155,2026-08-21 22:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.57,C,74.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
156,2026-08-21 22:36:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.88,C,83.1,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
157,2026-08-21 23:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.83,C,75.4,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
158,2026-08-21 23:36:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,1.92,C,86.0,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
159,2026-08-22 00:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,1.72,C,82.4,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
160,2026-08-22 00:36:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.46,C,82.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
161,2026-08-22 01:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.88,C,78.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
162,2026-08-22 01:36:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.63,C,85.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
163,2026-08-22 02:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.35,C,72.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
164,2026-08-22 02:36:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.55,C,82.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
165,2026-08-22 03:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.75,C,71.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
166,2026-08-22 03:36:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.99,C,79.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
167,2026-08-22 04:06:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,2.9,C,81.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
168,2026-08-22 04:36:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,5.04,C,82.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
169,2026-08-03 22:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.91,C,91.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
170,2026-08-03 22:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.58,C,77.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
171,2026-08-03 23:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.29,C,91.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
172,2026-08-03 23:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.77,C,74.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
173,2026-08-04 00:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.25,C,78.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
174,2026-08-04 00:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.77,C,83.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
175,2026-08-04 01:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.53,C,85.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
176,2026-08-04 01:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.42,C,73.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
177,2026-08-04 02:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.64,C,72.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
178,2026-08-04 02:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.78,C,81.2,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
179,2026-08-04 03:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.75,C,69.3,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
180,2026-08-04 03:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,11.32,C,78.8,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
181,2026-08-04 04:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,10.58,C,79.4,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
182,2026-08-04 04:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,10.13,C,84.5,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
183,2026-08-04 05:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,10.67,C,65.3,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
184,2026-08-04 05:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,10.16,C,76.9,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
185,2026-08-04 06:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.63,C,91.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
186,2026-08-04 06:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.33,C,64.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
187,2026-08-04 07:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.93,C,86.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
188,2026-08-04 07:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.62,C,74.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
189,2026-08-04 08:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.72,C,76.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
190,2026-08-04 08:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.28,C,85.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
191,2026-08-04 09:24:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.06,C,87.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
192,2026-08-04 09:54:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.64,C,78.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
193,2026-08-07 10:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.33,C,62.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
194,2026-08-07 11:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.06,C,66.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
195,2026-08-07 11:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.21,C,81.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
196,2026-08-07 12:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.44,C,77.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
197,2026-08-07 12:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.05,C,74.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
198,2026-08-07 13:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.31,C,64.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
199,2026-08-07 13:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.17,C,75.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
200,2026-08-07 14:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-16.87,C,77.8,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
201,2026-08-07 14:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.0,C,65.9,0,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
202,2026-08-07 15:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-20.07,C,64.3,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
203,2026-08-07 15:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-17.63,C,83.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
204,2026-08-07 16:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.71,C,70.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
205,2026-08-07 16:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.77,C,59.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
206,2026-08-07 17:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-17.58,C,75.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
207,2026-08-07 17:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-19.78,C,65.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
208,2026-08-07 18:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-17.42,C,66.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
209,2026-08-07 18:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-17.16,C,58.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
210,2026-08-07 19:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.35,C,75.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
211,2026-08-07 19:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-17.26,C,73.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
212,2026-08-07 20:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-17.65,C,72.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
213,2026-08-07 20:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-17.18,C,,0,0,False,,False,,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,True,America/La_Paz
214,2026-08-07 21:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-17.21,C,67.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
215,2026-08-07 21:50:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-18.95,C,66.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
216,2026-08-07 22:20:00,VIA-00009,ORD-2026-03793,CAM-20,PROD-043,-17.51,C,76.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
217,2026-08-13 05:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,19.46,C,44.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
218,2026-08-13 05:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,20.95,C,57.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
219,2026-08-13 06:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,18.34,C,61.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
220,2026-08-13 06:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,22.49,C,47.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
221,2026-08-13 07:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,19.63,C,57.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
222,2026-08-13 07:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,18.79,C,52.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
223,2026-08-13 08:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,19.73,C,45.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
224,2026-08-13 08:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,22.09,C,39.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
225,2026-08-13 09:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,21.26,C,57.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
226,2026-08-13 09:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,19.07,C,41.9,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
227,2026-08-13 10:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,19.92,C,55.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
228,2026-08-13 10:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,19.82,C,39.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
229,2026-08-13 11:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,-999.0,C,55.4,0,0,False,,False,,False,,False,,False,,True,-999 es centinela: no es una temperatura,False,,False,,False,,False,,True,America/La_Paz
230,2026-08-13 11:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,18.29,C,46.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
231,2026-08-13 12:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,20.88,C,40.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
232,2026-08-13 12:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,19.54,C,38.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
233,2026-08-13 13:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,19.87,C,60.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
234,2026-08-13 13:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,18.48,C,49.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
235,2026-08-13 14:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,20.55,C,56.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
236,2026-08-13 14:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,21.6,C,55.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
237,2026-08-13 15:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,20.22,C,45.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
238,2026-08-13 15:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,,C,51.9,0,0,False,,False,,False,,False,,False,,True,Valor faltante,False,,False,,False,,False,,True,America/La_Paz
239,2026-08-13 16:22:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,22.72,C,39.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
240,2026-08-13 16:52:00,VIA-00010,ORD-2026-02783,CAM-14,PROD-059,15.3,C,48.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
241,2026-08-01 19:34:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-17.28,C,71.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
242,2026-08-01 20:04:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-17.94,C,79.1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
243,2026-08-01 20:34:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-18.93,C,75.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
244,2026-08-01 21:04:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-18.63,C,84.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
245,2026-08-01 21:34:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-19.14,C,76.3,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
246,2026-08-01 22:04:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-17.18,C,69.7,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
247,2026-08-01 22:34:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-17.83,C,66.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
248,2026-08-01 23:04:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-17.75,C,75.2,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
249,2026-08-01 23:34:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-18.65,C,77.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
250,2026-08-02 00:04:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-17.35,C,68.6,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
251,2026-08-02 00:34:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-19.01,C,60.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
252,2026-08-02 01:04:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-17.45,C,81.4,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
253,2026-08-02 01:34:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-17.49,C,72.0,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
254,2026-08-02 02:04:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-17.27,C,64.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
255,2026-08-02 02:34:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-17.09,C,66.5,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
256,2026-08-02 03:04:00,VIA-00011,ORD-2026-04604,CAM-15,PROD-058,-17.38,C,74.8,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,America/La_Paz
