viaje_id,order_id,camion_id_tratado,producto_id,inicio_viaje,fin_viaje,n_lecturas,n_lecturas_observadas,temperatura_promedio_c,temperatura_maxima_c,n_desviaciones,categoria_logistica,tipo_camion,centro_distribucion,tuvo_desviacion,apto_kpi_termico_observado
VIA-00596,ORD-2026-01078,CAM-27,PROD-035,2026-08-07 21:46:00,2026-08-08 09:16:00,24,24,-17.950416666666666,-16.21,0,Congelado,Refrigerado,Cochabamba,False,True
VIA-00597,ORD-2026-03700,CAM-20,PROD-002,2026-08-02 07:15:00,2026-08-02 18:45:00,24,24,20.827916666666667,26.73,4,Seco,Refrigerado,Oruro,True,True
VIA-00598,ORD-2026-05896,CAM-26,PROD-006,2026-08-03 06:00:00,2026-08-03 17:30:00,24,24,19.661666666666665,24.31,0,Seco,Refrigerado,Tarija,False,True
VIA-00599,ORD-2026-04996,CAM-08,PROD-030,2026-08-25 11:31:00,2026-08-25 22:31:00,23,23,20.170434782608698,23.01,0,Seco,Refrigerado,Santa Cruz,False,True
VIA-00600,ORD-2026-02787,CAM-23,PROD-028,2026-08-05 07:46:00,2026-08-05 19:16:00,24,0,,,0,Seco,Seco,Santa Cruz,False,False
VIA-00601,ORD-2026-00100,CAM-26,PROD-049,2026-08-17 20:52:00,2026-08-18 08:22:00,23,0,,,0,Fresco,Refrigerado,Tarija,False,False
VIA-00602,ORD-2026-00762,CAM-19,PROD-018,2026-08-29 04:39:00,2026-08-29 16:09:00,24,0,,,0,Seco,Refrigerado,Tarija,False,False
VIA-00603,ORD-2026-01599,CAM-08,PROD-041,2026-08-20 01:24:00,2026-08-20 12:54:00,24,24,-18.071250000000003,-16.42,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-00604,ORD-2026-03327,CAM-24,PROD-049,2026-08-06 20:58:00,2026-08-07 08:28:00,24,0,,,0,Fresco,Refrigerado,Oruro,False,False
VIA-00605,ORD-2026-01560,CAM-01,PROD-036,2026-08-25 16:42:00,2026-08-26 04:12:00,24,0,,,0,Fresco,Refrigerado,Cochabamba,False,False
VIA-00606,ORD-2026-07212,CAM-26,PROD-026,2026-08-25 11:28:00,2026-08-25 22:58:00,24,0,,,0,Fresco,Refrigerado,Tarija,False,False
VIA-00607,ORD-2026-06306,CAM-26,PROD-046,2026-08-04 13:29:00,2026-08-05 00:59:00,24,24,20.30125,23.58,0,Seco,Refrigerado,Tarija,False,True
VIA-00608,ORD-2026-06936,CAM-20,PROD-048,2026-08-21 08:28:00,2026-08-21 19:58:00,24,24,20.035,22.64,0,Seco,Refrigerado,Oruro,False,True
VIA-00609,ORD-2026-06708,CAM-24,PROD-023,2026-08-25 12:24:00,2026-08-25 23:54:00,24,24,4.172916666666667,6.45,1,Fresco,Refrigerado,Oruro,True,True
VIA-00610,ORD-2026-06960,CAM-08,PROD-041,2026-08-25 18:08:00,2026-08-26 05:38:00,24,24,-18.10291666666667,-16.6,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-00611,ORD-2026-02260,CAM-08,PROD-056,2026-08-06 13:20:00,2026-08-07 00:50:00,24,24,4.1499999999999995,6.11,1,Fresco,Refrigerado,Santa Cruz,True,True
VIA-00612,ORD-2026-02840,CAM-19,PROD-003,2026-08-12 16:12:00,2026-08-13 03:42:00,24,24,21.325,26.45,3,Seco,Refrigerado,Tarija,True,True
VIA-00613,ORD-2026-02514,CAM-04,PROD-007,2026-08-06 01:44:00,2026-08-06 13:14:00,24,24,19.980833333333333,23.55,0,Seco,Seco,La Paz,False,True
VIA-00614,ORD-2026-03723,CAM-08,PROD-030,2026-08-18 04:30:00,2026-08-18 16:00:00,24,23,20.551304347826086,24.2,0,Seco,Refrigerado,Santa Cruz,False,True
VIA-00615,ORD-2026-05692,CAM-08,PROD-051,2026-08-14 15:08:00,2026-08-15 02:38:00,24,24,-18.012083333333333,-16.43,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-00616,ORD-2026-04259,CAM-06,PROD-010,2026-08-25 17:00:00,2026-08-26 04:30:00,24,24,19.61,22.02,0,Seco,Seco,Cochabamba,False,True
VIA-00617,ORD-2026-01874,CAM-20,PROD-054,2026-08-06 00:31:00,2026-08-06 12:01:00,24,23,-17.790434782608695,-16.09,0,Congelado,Refrigerado,Oruro,False,True
VIA-00618,ORD-2026-04955,CAM-20,PROD-051,2026-08-21 15:26:00,2026-08-22 02:56:00,24,24,-17.93583333333333,-16.26,0,Congelado,Refrigerado,Oruro,False,True
VIA-00619,ORD-2026-03539,CAM-15,PROD-049,2026-08-24 22:39:00,2026-08-25 10:09:00,24,0,,,0,Fresco,Refrigerado,La Paz,False,False
VIA-00620,ORD-2026-05089,CAM-26,PROD-024,2026-08-15 18:10:00,2026-08-16 05:40:00,23,23,19.83695652173913,23.72,0,Seco,Refrigerado,Tarija,False,True
VIA-00621,ORD-2026-07038,CAM-12,PROD-024,2026-08-19 14:58:00,2026-08-20 02:28:00,24,24,20.107083333333332,23.17,0,Seco,Seco,La Paz,False,True
VIA-00622,ORD-2026-02931,CAM-08,PROD-036,2026-08-29 04:32:00,2026-08-29 16:02:00,24,0,,,0,Fresco,Refrigerado,Santa Cruz,False,False
VIA-00623,ORD-2026-06366,CAM-09,PROD-010,2026-08-02 11:56:00,2026-08-02 23:26:00,24,24,19.699583333333333,21.97,0,Seco,Seco,Santa Cruz,False,True
VIA-00624,ORD-2026-02968,CAM-10,PROD-007,2026-08-25 05:56:00,2026-08-25 17:26:00,24,24,19.731666666666666,23.45,0,Seco,Refrigerado,La Paz,False,True
VIA-00625,ORD-2026-00521,CAM-18,PROD-020,2026-08-05 23:07:00,2026-08-06 10:37:00,24,24,20.133333333333333,24.21,0,Seco,Seco,Santa Cruz,False,True
VIA-00626,ORD-2026-01601,CAM-18,PROD-017,2026-08-09 00:04:00,2026-08-09 11:34:00,24,23,20.104347826086954,25.16,1,Seco,Seco,Santa Cruz,True,True
VIA-00627,ORD-2026-04973,CAM-20,PROD-027,2026-08-08 12:12:00,2026-08-08 23:42:00,24,24,3.7767592592592596,6.28,2,Fresco,Refrigerado,Oruro,True,True
VIA-00628,ORD-2026-06007,CAM-08,PROD-053,2026-08-08 21:00:00,2026-08-09 08:30:00,24,24,4.04125,5.27,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-00629,ORD-2026-04672,CAM-28,PROD-033,2026-08-26 01:04:00,2026-08-26 12:34:00,24,24,19.6375,23.14,1,Seco,Refrigerado,La Paz,True,True
VIA-00630,ORD-2026-02194,CAM-26,PROD-042,2026-08-21 11:13:00,2026-08-21 22:43:00,24,24,20.012083333333333,24.14,0,Seco,Refrigerado,Tarija,False,True
VIA-00631,ORD-2026-00247,CAM-15,PROD-033,2026-08-21 13:52:00,2026-08-22 01:22:00,24,24,20.22791666666667,23.56,0,Seco,Refrigerado,La Paz,False,True
VIA-00632,ORD-2026-06723,CAM-21,PROD-030,2026-08-27 03:40:00,2026-08-27 15:10:00,24,24,19.632083333333334,23.48,1,Seco,Seco,Tarija,True,True
VIA-00633,ORD-2026-01195,CAM-29,PROD-059,2026-08-16 07:30:00,2026-08-16 19:00:00,24,24,19.995,22.36,0,Seco,Seco,Santa Cruz,False,True
VIA-00634,ORD-2026-07037,CAM-24,PROD-011,2026-08-13 16:23:00,2026-08-14 03:53:00,24,24,-16.124166666666667,-9.9,5,Congelado,Refrigerado,Oruro,True,True
VIA-00635,ORD-2026-01555,CAM-27,PROD-060,2026-08-09 16:00:00,2026-08-10 03:30:00,24,24,-18.05,-16.76,0,Congelado,Refrigerado,Cochabamba,False,True
VIA-00636,ORD-2026-07494,CAM-18,PROD-024,2026-08-09 15:24:00,2026-08-10 02:54:00,23,23,20.59565217391304,22.93,0,Seco,Seco,Santa Cruz,False,True
VIA-00637,ORD-2026-02948,CAM-26,PROD-010,2026-08-04 00:13:00,2026-08-04 11:43:00,24,24,19.475833333333334,22.94,0,Seco,Refrigerado,Tarija,False,True
VIA-00638,ORD-2026-02508,CAM-15,PROD-056,2026-08-03 00:00:00,2026-08-03 11:30:00,24,24,3.7933333333333334,5.39,0,Fresco,Refrigerado,La Paz,False,True
VIA-00639,ORD-2026-03636,CAM-26,PROD-034,2026-08-16 13:48:00,2026-08-17 01:18:00,24,24,4.135833333333333,5.53,1,Fresco,Refrigerado,Tarija,True,True
VIA-00640,ORD-2026-02492,CAM-22,PROD-047,2026-08-05 14:29:00,2026-08-06 01:59:00,24,24,3.99875,5.74,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00641,ORD-2026-01027,CAM-26,PROD-013,2026-08-12 17:22:00,2026-08-13 04:52:00,24,24,4.107916666666667,5.62,1,Fresco,Refrigerado,Tarija,True,True
VIA-00642,ORD-2026-00789,CAM-03,PROD-007,2026-08-08 04:47:00,2026-08-08 16:17:00,24,24,20.53125,23.02,0,Seco,Seco,Oruro,False,True
VIA-00643,ORD-2026-06098,CAM-01,PROD-031,2026-08-09 05:04:00,2026-08-09 16:34:00,24,24,20.045833333333334,24.45,1,Seco,Refrigerado,Cochabamba,True,True
VIA-00644,ORD-2026-04826,CAM-22,PROD-030,2026-08-18 16:57:00,2026-08-19 04:27:00,24,24,19.385,22.6,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00645,ORD-2026-05722,CAM-15,PROD-045,2026-08-15 09:54:00,2026-08-15 21:24:00,24,24,3.970416666666667,6.0,0,Fresco,Refrigerado,La Paz,False,True
VIA-00646,ORD-2026-05705,CAM-15,PROD-009,2026-08-15 17:28:00,2026-08-16 04:58:00,24,24,3.8295833333333333,5.5,0,Fresco,Refrigerado,La Paz,False,True
VIA-00647,ORD-2026-04097,CAM-11,PROD-014,2026-08-11 05:39:00,2026-08-11 17:09:00,24,24,20.165833333333335,23.84,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00648,ORD-2026-05485,CAM-29,PROD-050,2026-08-29 09:12:00,2026-08-29 20:42:00,24,24,20.479166666666668,23.23,0,Seco,Seco,Santa Cruz,False,True
VIA-00649,ORD-2026-06804,CAM-26,PROD-023,2026-08-16 15:34:00,2026-08-17 03:04:00,24,24,5.134166666666666,10.37,5,Fresco,Refrigerado,Tarija,True,True
VIA-00650,ORD-2026-05810,CAM-09,PROD-033,2026-08-05 15:33:00,2026-08-06 03:03:00,24,24,19.574583333333333,21.98,0,Seco,Seco,Santa Cruz,False,True
VIA-00651,ORD-2026-03164,CAM-28,PROD-013,2026-08-07 07:24:00,2026-08-07 18:54:00,24,24,3.99,5.53,0,Fresco,Refrigerado,La Paz,False,True
VIA-00652,ORD-2026-04602,CAM-22,PROD-060,2026-08-03 21:14:00,2026-08-04 08:44:00,24,24,-17.742916666666666,-16.29,0,Congelado,Refrigerado,Cochabamba,False,True
VIA-00653,ORD-2026-03513,CAM-26,PROD-003,2026-08-15 15:11:00,2026-08-16 02:41:00,24,24,19.890416666666667,24.54,0,Seco,Refrigerado,Tarija,False,True
VIA-00654,ORD-2026-01394,CAM-19,PROD-056,2026-08-11 22:50:00,2026-08-12 10:20:00,24,24,3.8404166666666666,5.53,0,Fresco,Refrigerado,Tarija,False,True
VIA-00655,ORD-2026-02086,CAM-29,PROD-032,2026-08-18 00:09:00,2026-08-18 11:39:00,24,24,20.44875,22.84,0,Seco,Seco,Santa Cruz,False,True
VIA-00656,ORD-2026-01180,CAM-19,PROD-041,2026-08-29 10:41:00,2026-08-29 22:11:00,24,24,-17.670833333333334,-15.58,2,Congelado,Refrigerado,Tarija,True,True
VIA-00657,ORD-2026-04118,CAM-23,PROD-046,2026-08-22 00:21:00,2026-08-22 11:51:00,24,24,20.177083333333332,24.34,0,Seco,Seco,Santa Cruz,False,True
VIA-00658,ORD-2026-06403,CAM-28,PROD-045,2026-08-29 03:55:00,2026-08-29 15:25:00,23,23,5.183478260869565,10.57,6,Fresco,Refrigerado,La Paz,True,True
VIA-00659,ORD-2026-01940,CAM-24,PROD-025,2026-08-20 15:33:00,2026-08-21 03:03:00,24,24,-18.223333333333333,-16.96,0,Congelado,Refrigerado,Oruro,False,True
VIA-00660,ORD-2026-00770,CAM-26,PROD-044,2026-08-09 19:04:00,2026-08-10 06:34:00,24,24,3.6525,4.87,0,Fresco,Refrigerado,Tarija,False,True
VIA-00661,ORD-2026-06987,CAM-28,PROD-024,2026-08-15 20:54:00,2026-08-16 08:24:00,24,24,20.248749999999998,23.09,0,Seco,Refrigerado,La Paz,False,True
VIA-00662,ORD-2026-05320,CAM-10,PROD-058,2026-08-12 02:44:00,2026-08-12 14:14:00,24,24,-17.798333333333336,-16.01,0,Congelado,Refrigerado,La Paz,False,True
VIA-00663,ORD-2026-02302,CAM-18,PROD-042,2026-08-20 16:11:00,2026-08-21 03:41:00,24,24,20.11583333333333,23.72,0,Seco,Seco,Santa Cruz,False,True
VIA-00664,ORD-2026-04901,CAM-19,PROD-043,2026-08-24 17:50:00,2026-08-25 05:20:00,24,24,-17.791666666666668,-15.82,1,Congelado,Refrigerado,Tarija,True,True
VIA-00665,ORD-2026-06174,CAM-24,PROD-048,2026-08-08 16:59:00,2026-08-09 04:29:00,24,24,19.722916666666666,24.69,0,Seco,Refrigerado,Oruro,False,True
VIA-00666,ORD-2026-03093,CAM-26,PROD-021,2026-08-23 00:41:00,2026-08-23 12:11:00,24,23,3.6769565217391307,4.83,0,Fresco,Refrigerado,Tarija,False,True
VIA-00667,ORD-2026-02546,CAM-03,PROD-024,2026-08-12 22:49:00,2026-08-13 10:19:00,24,24,20.258333333333333,23.39,0,Seco,Seco,Oruro,False,True
VIA-00668,ORD-2026-02540,CAM-08,PROD-050,2026-08-05 17:13:00,2026-08-06 04:43:00,24,24,19.697083333333335,22.43,0,Seco,Refrigerado,Santa Cruz,False,True
VIA-00669,ORD-2026-06690,CAM-20,PROD-050,2026-08-01 03:08:00,2026-08-01 14:38:00,24,24,19.7975,23.13,0,Seco,Refrigerado,Oruro,False,True
VIA-00670,ORD-2026-03021,CAM-08,PROD-041,2026-08-28 10:01:00,2026-08-28 21:31:00,24,24,-18.013333333333332,-16.68,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-00671,ORD-2026-02196,CAM-20,PROD-006,2026-08-06 07:31:00,2026-08-06 19:01:00,24,24,19.906666666666666,22.95,0,Seco,Refrigerado,Oruro,False,True
VIA-00672,ORD-2026-03442,CAM-24,PROD-037,2026-08-04 23:29:00,2026-08-05 10:59:00,24,24,4.035,5.24,0,Fresco,Refrigerado,Oruro,False,True
VIA-00673,ORD-2026-04325,CAM-20,PROD-027,2026-08-30 14:32:00,2026-08-31 02:02:00,24,24,4.2299999999999995,5.46,0,Fresco,Refrigerado,Oruro,False,True
VIA-00674,ORD-2026-05091,CAM-08,PROD-055,2026-08-08 01:33:00,2026-08-08 13:03:00,24,24,20.39625,25.43,1,Seco,Refrigerado,Santa Cruz,True,True
VIA-00675,ORD-2026-03572,CAM-04,PROD-024,2026-08-06 21:02:00,2026-08-07 08:32:00,24,24,19.62375,24.24,0,Seco,Seco,La Paz,False,True
VIA-00676,ORD-2026-07291,CAM-28,PROD-037,2026-08-24 09:35:00,2026-08-24 21:05:00,24,24,3.8858333333333337,5.24,0,Fresco,Refrigerado,La Paz,False,True
VIA-00677,ORD-2026-01745,CAM-07,PROD-059,2026-08-22 14:19:00,2026-08-23 01:49:00,24,24,20.569166666666668,23.8,0,Seco,Seco,La Paz,False,True
VIA-00678,ORD-2026-05505,CAM-29,PROD-059,2026-08-30 07:43:00,2026-08-30 19:13:00,24,24,20.227083333333333,23.77,0,Seco,Seco,Santa Cruz,False,True
VIA-00679,ORD-2026-05063,CAM-08,PROD-004,2026-08-06 09:24:00,2026-08-06 20:54:00,24,23,4.098695652173913,5.46,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-00680,ORD-2026-02473,CAM-29,PROD-016,2026-08-11 08:56:00,2026-08-11 20:26:00,24,24,19.416666666666668,23.21,0,Seco,Seco,Santa Cruz,False,True
VIA-00681,ORD-2026-00764,CAM-15,PROD-003,2026-08-30 04:39:00,2026-08-30 16:09:00,24,24,19.165416666666665,23.33,1,Seco,Refrigerado,La Paz,True,True
VIA-00682,ORD-2026-03137,CAM-14,PROD-046,2026-08-23 16:56:00,2026-08-24 04:26:00,24,24,19.307083333333335,22.55,0,Seco,Seco,Cochabamba,False,True
VIA-00683,ORD-2026-07129,CAM-16,PROD-028,2026-08-09 21:46:00,2026-08-10 09:16:00,24,0,,,0,Seco,Seco,Oruro,False,False
VIA-00684,ORD-2026-03754,CAM-27,PROD-044,2026-08-30 15:56:00,2026-08-31 03:26:00,24,24,4.065416666666667,5.56,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00685,ORD-2026-05960,CAM-08,PROD-051,2026-08-07 14:56:00,2026-08-08 02:26:00,24,22,-18.38818181818182,-16.95,0,Congelado,Refrigerado,Santa Cruz,False,True
VIA-00686,ORD-2026-03138,CAM-08,PROD-053,2026-08-13 20:04:00,2026-08-14 07:34:00,24,24,5.5495833333333335,10.97,6,Fresco,Refrigerado,Santa Cruz,True,True
VIA-00687,ORD-2026-03211,CAM-15,PROD-016,2026-08-19 20:15:00,2026-08-20 07:15:00,23,23,20.80782608695652,25.97,3,Seco,Refrigerado,La Paz,True,True
VIA-00688,ORD-2026-06528,CAM-08,PROD-015,2026-08-28 06:03:00,2026-08-28 17:33:00,24,24,3.82875,5.24,0,Fresco,Refrigerado,Santa Cruz,False,True
VIA-00689,ORD-2026-04431,CAM-19,PROD-047,2026-08-28 19:38:00,2026-08-29 07:08:00,24,24,4.973333333333334,10.71,5,Fresco,Refrigerado,Tarija,True,True
VIA-00690,ORD-2026-06406,CAM-24,PROD-011,2026-08-01 16:26:00,2026-08-02 03:56:00,24,24,-17.914166666666667,-16.8,0,Congelado,Refrigerado,Oruro,False,True
VIA-00691,ORD-2026-05152,CAM-15,PROD-040,2026-08-06 09:22:00,2026-08-06 20:52:00,23,23,20.823478260869564,26.92,3,Seco,Refrigerado,La Paz,True,True
VIA-00692,ORD-2026-06247,CAM-19,PROD-025,2026-08-24 23:12:00,2026-08-25 10:42:00,24,24,-17.8875,-16.78,0,Congelado,Refrigerado,Tarija,False,True
VIA-00693,ORD-2026-02485,CAM-15,PROD-008,2026-08-01 11:33:00,2026-08-01 23:03:00,24,24,-16.544999999999998,-8.91,5,Congelado,Refrigerado,La Paz,True,True
VIA-00694,ORD-2026-00099,CAM-25,PROD-027,2026-08-04 03:40:00,2026-08-04 15:10:00,24,24,3.8874999999999997,5.14,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00695,ORD-2026-05776,CAM-21,PROD-039,2026-08-18 19:53:00,2026-08-19 07:23:00,24,24,20.25,25.05,1,Seco,Seco,Tarija,True,True
VIA-00696,ORD-2026-00721,CAM-16,PROD-046,2026-08-17 01:16:00,2026-08-17 12:46:00,24,24,20.13375,25.43,2,Seco,Seco,Oruro,True,True
VIA-00697,ORD-2026-00912,CAM-02,PROD-040,2026-08-30 08:57:00,2026-08-30 20:27:00,24,24,20.200833333333332,24.51,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00698,ORD-2026-04343,CAM-10,PROD-045,2026-08-01 22:31:00,2026-08-02 09:31:00,23,23,4.054782608695652,5.26,0,Fresco,Refrigerado,,False,True
VIA-00699,ORD-2026-02559,CAM-01,PROD-011,2026-08-03 21:53:00,2026-08-04 09:23:00,24,24,-18.200833333333332,-17.25,0,Congelado,Refrigerado,Cochabamba,False,True
VIA-00700,ORD-2026-00032,CAM-28,PROD-045,2026-08-18 22:07:00,2026-08-19 09:37:00,24,24,4.178333333333334,5.96,0,Fresco,Refrigerado,La Paz,False,True
VIA-00701,ORD-2026-05711,CAM-10,PROD-002,2026-08-10 07:50:00,2026-08-10 19:20:00,24,23,20.288695652173914,23.83,0,Seco,Refrigerado,La Paz,False,True
VIA-00702,ORD-2026-05197,CAM-10,PROD-031,2026-08-27 08:02:00,2026-08-27 19:32:00,24,24,19.837083333333332,22.77,0,Seco,Refrigerado,La Paz,False,True
VIA-00703,ORD-2026-02287,CAM-11,PROD-049,2026-08-28 19:48:00,2026-08-29 07:18:00,24,0,,,0,Fresco,Refrigerado,Cochabamba,False,False
VIA-00704,ORD-2026-05858,CAM-12,PROD-032,2026-08-20 13:36:00,2026-08-21 01:06:00,24,24,19.76458333333333,24.63,1,Seco,Seco,La Paz,True,True
VIA-00705,ORD-2026-00944,CAM-10,PROD-053,2026-08-28 00:04:00,2026-08-28 11:34:00,24,24,3.9091666666666662,6.16,1,Fresco,Refrigerado,La Paz,True,True
VIA-00706,ORD-2026-02297,CAM-19,PROD-030,2026-08-01 02:27:00,2026-08-01 13:57:00,24,24,20.062083333333334,25.05,1,Seco,Refrigerado,Tarija,True,True
VIA-00707,ORD-2026-02385,CAM-24,PROD-058,2026-08-14 07:28:00,2026-08-14 18:58:00,24,23,-17.76782608695652,-16.15,0,Congelado,Refrigerado,Oruro,False,True
VIA-00708,ORD-2026-02692,CAM-05,PROD-029,2026-08-13 14:52:00,2026-08-14 02:22:00,24,24,19.544999999999998,24.08,0,Seco,Seco,Cochabamba,False,True
VIA-00709,ORD-2026-01068,CAM-02,PROD-024,2026-08-12 03:58:00,2026-08-12 15:28:00,24,24,20.628333333333334,23.62,0,Seco,Refrigerado,Cochabamba,False,True
VIA-00710,ORD-2026-02533,CAM-26,PROD-030,2026-08-15 20:50:00,2026-08-16 07:50:00,23,23,19.836521739130436,24.02,0,Seco,Refrigerado,Tarija,False,True
VIA-00711,ORD-2026-01858,CAM-08,PROD-026,2026-08-12 17:42:00,2026-08-13 05:12:00,24,0,,,0,Fresco,Refrigerado,Santa Cruz,False,False
VIA-00712,ORD-2026-00867,CAM-26,PROD-011,2026-08-20 11:10:00,2026-08-20 22:40:00,24,24,-17.833333333333332,-15.48,1,Congelado,Refrigerado,Tarija,True,True
VIA-00713,ORD-2026-06906,CAM-21,PROD-042,2026-08-18 10:15:00,2026-08-18 21:45:00,24,23,19.476086956521737,21.78,0,Seco,Seco,Tarija,False,True
VIA-00714,ORD-2026-06554,CAM-16,PROD-002,2026-08-19 14:35:00,2026-08-20 02:05:00,24,24,19.644583333333333,23.26,0,Seco,Seco,Oruro,False,True
VIA-00715,ORD-2026-05222,CAM-28,PROD-039,2026-08-12 12:42:00,2026-08-13 00:12:00,24,24,20.147083333333335,25.38,1,Seco,Refrigerado,La Paz,True,True
VIA-00716,ORD-2026-00719,CAM-22,PROD-004,2026-08-16 11:30:00,2026-08-16 23:00:00,24,23,3.9721739130434783,5.78,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00717,ORD-2026-02264,CAM-26,PROD-040,2026-08-28 00:54:00,2026-08-28 12:24:00,24,24,19.862083333333334,22.77,0,Seco,Refrigerado,Tarija,False,True
VIA-00718,ORD-2026-00659,CAM-21,PROD-038,2026-08-16 00:15:00,2026-08-16 11:45:00,24,24,20.710416666666667,25.26,1,Seco,Seco,Tarija,True,True
VIA-00719,ORD-2026-01646,CAM-21,PROD-024,2026-08-21 18:50:00,2026-08-22 06:20:00,24,24,20.033703703703704,23.99,0,Seco,Seco,Tarija,False,True
VIA-00720,ORD-2026-04197,CAM-24,PROD-018,2026-08-11 16:45:00,2026-08-12 04:15:00,24,0,,,0,Seco,Refrigerado,Oruro,False,False
VIA-00721,ORD-2026-02285,CAM-25,PROD-036,2026-08-07 19:57:00,2026-08-08 07:27:00,24,0,,,0,Fresco,Refrigerado,Cochabamba,False,False
VIA-00722,ORD-2026-02612,CAM-20,PROD-045,2026-08-27 20:52:00,2026-08-28 08:22:00,24,24,4.1691666666666665,5.47,0,Fresco,Refrigerado,Oruro,False,True
VIA-00723,ORD-2026-04478,CAM-16,PROD-018,2026-08-08 03:35:00,2026-08-08 15:05:00,24,0,,,0,Seco,Seco,Oruro,False,False
VIA-00724,ORD-2026-03198,CAM-08,PROD-019,2026-08-08 14:39:00,2026-08-09 02:09:00,23,23,19.74304347826087,25.15,1,Seco,Refrigerado,Santa Cruz,True,True
VIA-00725,ORD-2026-04987,CAM-12,PROD-016,2026-08-01 23:22:00,2026-08-02 10:52:00,24,24,20.432083333333335,23.55,0,Seco,Seco,La Paz,False,True
VIA-00726,ORD-2026-06790,CAM-20,PROD-022,2026-08-20 16:38:00,2026-08-21 04:08:00,24,24,5.38375,11.22,5,Fresco,Refrigerado,Oruro,True,True
VIA-00727,ORD-2026-00064,CAM-26,PROD-043,2026-08-13 16:30:00,2026-08-14 04:00:00,24,24,-17.99125,-16.72,0,Congelado,Refrigerado,Tarija,False,True
VIA-00728,ORD-2026-02531,CAM-21,PROD-024,2026-08-13 14:08:00,2026-08-14 01:38:00,24,24,20.146666666666665,24.05,0,Seco,Seco,Tarija,False,True
VIA-00729,ORD-2026-02022,CAM-23,PROD-021,2026-08-04 15:06:00,2026-08-05 02:36:00,24,24,5.358333333333333,10.23,5,Fresco,Seco,Santa Cruz,True,True
VIA-00730,ORD-2026-02350,CAM-22,PROD-016,2026-08-03 13:01:00,2026-08-04 00:31:00,24,24,21.431250000000002,27.73,5,Seco,Refrigerado,Cochabamba,True,True
VIA-00731,ORD-2026-01582,CAM-25,PROD-036,2026-08-03 15:25:00,2026-08-04 02:55:00,23,0,,,0,Fresco,Refrigerado,Cochabamba,False,False
VIA-00732,ORD-2026-06884,CAM-24,PROD-059,2026-08-27 20:03:00,2026-08-28 07:33:00,24,24,19.847083333333334,25.29,1,Seco,Refrigerado,Oruro,True,True
VIA-00733,ORD-2026-07170,CAM-17,PROD-029,2026-08-16 18:01:00,2026-08-17 05:31:00,24,24,19.200833333333332,23.31,0,Seco,Seco,Cochabamba,False,True
VIA-00734,ORD-2026-05809,CAM-26,PROD-051,2026-08-30 14:51:00,2026-08-31 02:21:00,24,24,-18.190833333333334,-16.84,0,Congelado,Refrigerado,Tarija,False,True
VIA-00735,ORD-2026-00822,CAM-08,PROD-032,2026-08-10 22:37:00,2026-08-11 10:07:00,24,24,20.016666666666666,26.59,1,Seco,Refrigerado,Santa Cruz,True,True
VIA-00736,ORD-2026-06165,CAM-27,PROD-013,2026-08-24 09:18:00,2026-08-24 20:48:00,24,24,3.779583333333333,5.46,0,Fresco,Refrigerado,Cochabamba,False,True
VIA-00737,ORD-2026-06619,CAM-28,PROD-025,2026-08-05 02:09:00,2026-08-05 13:39:00,24,24,-17.68625,-16.44,0,Congelado,Refrigerado,La Paz,False,True
VIA-00738,ORD-2026-06546,CAM-10,PROD-031,2026-08-03 13:27:00,2026-08-04 00:57:00,23,23,20.00391304347826,23.3,1,Seco,Refrigerado,La Paz,True,True
VIA-00739,ORD-2026-03995,CAM-20,PROD-041,2026-08-30 22:44:00,2026-08-31 10:14:00,24,24,-17.977083333333333,-16.45,0,Congelado,Refrigerado,Oruro,False,True
VIA-00740,ORD-2026-01576,CAM-16,PROD-059,2026-08-20 03:24:00,2026-08-20 14:54:00,24,23,20.330434782608698,22.75,0,Seco,Seco,Oruro,False,True
VIA-00741,ORD-2026-05596,CAM-12,PROD-007,2026-08-11 05:12:00,2026-08-11 16:42:00,24,24,20.27,24.44,0,Seco,Seco,La Paz,False,True
VIA-00742,ORD-2026-05487,CAM-10,PROD-051,2026-08-26 00:45:00,2026-08-26 12:15:00,24,24,-16.317916666666665,-8.99,6,Congelado,Refrigerado,La Paz,True,True
VIA-00743,ORD-2026-06555,CAM-10,PROD-049,2026-08-16 01:46:00,2026-08-16 13:16:00,24,0,,,0,Fresco,Refrigerado,La Paz,False,False
VIA-00744,ORD-2026-00690,CAM-29,PROD-040,2026-08-16 16:14:00,2026-08-17 03:44:00,24,24,20.585416666666667,24.02,0,Seco,Seco,Santa Cruz,False,True
VIA-00745,ORD-2026-01423,CAM-24,PROD-056,2026-08-25 06:04:00,2026-08-25 17:34:00,24,24,3.814583333333333,5.36,0,Fresco,Refrigerado,Oruro,False,True
