fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,temp_unit,humedad_cabina_pct,desviacion_termica_flag,desviacion_proximos_60min_flag,columnas_con_problemas,en_cuarentena,temperatura_c_preparada,tratamiento_temperatura,tipo_duplicado,decision_duplicado,fila_canonica,justificacion_duplicado,camion_id_preparado,en_cuarentena_inicial,columnas_problema_iniciales,motivos_finales,en_cuarentena_final,tratamientos_aplicados,version_tratamiento
27028,2026-08-07 15:39:00,VIA-01127,ORD-2026-05285, cam-26 ,PROD-041,-15.71,C,75.7,1,0,camion_id,True,-15.71,C_ORIGINAL,,,,, cam-26 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
27214,2026-08-07 12:39:00,VIA-01134,ORD-2026-05392,CAM-09,PROD-012,-999.0,C,51.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-09,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
27228,2026-08-20 17:42:00,VIA-01135,ORD-2026-05571,CAM-27,PROD-015,3.71,C,,0,0,humedad_cabina_pct,True,3.71,C_ORIGINAL,,,,,CAM-27,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
27298,2026-08-24 19:35:00,VIA-01138,ORD-2026-04129,CAM-03,PROD-019,,C,52.0,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-03,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
27301,2026-08-24 21:05:00,VIA-01138,ORD-2026-04129,CAM-03,PROD-019,17.94,C,,0,0,humedad_cabina_pct,True,17.94,C_ORIGINAL,,,,,CAM-03,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
27380,2026-08-07 04:23:00,VIA-01141,ORD-2026-06915,CAM-18,PROD-040,-999.0,C,43.2,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-18,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
27390,2026-08-10 15:05:00,VIA-01142,ORD-2026-06640,CAM-28,PROD-008,-999.0,C,61.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-28,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
27421,2026-08-06 04:01:00,VIA-01143,ORD-2026-03531,CAM-27,PROD-019,18.79,C,-39.8,0,0,humedad_cabina_pct,True,18.79,C_ORIGINAL,,,,,CAM-27,True,humedad_cabina_pct,humedad_cabina_pct:FUERA_RANGO,True,,GIAD-M3-S4-IOT-tratamiento-v3
27443,2026-08-17 11:38:00,VIA-01144,ORD-2026-04306,CAM-26,PROD-002,,C,46.8,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
27489,2026-08-08 12:22:00,VIA-01146,ORD-2026-06006,CAM-08,PROD-036,3.44,C,,0,0,humedad_cabina_pct,True,3.44,C_ORIGINAL,,,,,CAM-08,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
27542,2026-08-19 21:04:00,VIA-01148,ORD-2026-03254,CAM-19,PROD-047,-999.0,C,63.6,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
27605,2026-08-10 22:58:00,VIA-01151,ORD-2026-01183,CAM-28,PROD-037,-999.0,C,69.8,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-28,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
27807,2026-08-27 05:48:00,VIA-01159,ORD-2026-05279,CAM-01,PROD-054,-999.0,C,55.3,0,1,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-01,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
27904,2026-08-01 21:43:00,VIA-01163,ORD-2026-03346, cam-08 ,PROD-058,-18.97,C,73.9,0,0,camion_id,True,-18.97,C_ORIGINAL,,,,, cam-08 ,True,camion_id,camion_id:FORMATO_INVALIDO,True,,GIAD-M3-S4-IOT-tratamiento-v3
27936,2026-08-03 14:45:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,,C,33.7,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-04,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
28111,2026-08-02 00:15:00,VIA-01172,ORD-2026-02661,CAM-26,PROD-046,,C,57.5,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-26,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
28132,2026-02-31 09:15:00,VIA-01173,ORD-2026-01654,CAM-15,PROD-025,-19.12,C,65.0,0,0,timestamp,True,-19.12,C_ORIGINAL,,,,,CAM-15,True,timestamp,timestamp:FECHA_INVALIDA,True,,GIAD-M3-S4-IOT-tratamiento-v3
28181,2026-08-16 08:15:00,VIA-01175,ORD-2026-00491,CAM-08,PROD-015,,C,70.3,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-08,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
28226,2026-08-04 18:31:00,VIA-01177,ORD-2026-00230,CAM-16,PROD-017,20.23,C,,0,0,humedad_cabina_pct,True,20.23,C_ORIGINAL,,,,,CAM-16,True,humedad_cabina_pct,humedad_cabina_pct:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
28336,2026-08-05 20:51:00,VIA-01181,ORD-2026-01540,CAM-19,PROD-057,,C,45.4,0,0,temperatura_cabina_c,True,,SIN_TRATAMIENTO,,,,,CAM-19,True,temperatura_cabina_c,temperatura_cabina_c:FALTANTE,True,,GIAD-M3-S4-IOT-tratamiento-v3
28490,2026-08-04 04:24:00,VIA-01188,ORD-2026-04191,CAM-24,PROD-001,-999.0,C,75.3,0,0,temperatura_cabina_c,True,-999.0,C_ORIGINAL,,,,,CAM-24,True,temperatura_cabina_c,temperatura_cabina_c:VALOR_CENTINELA,True,,GIAD-M3-S4-IOT-tratamiento-v3
28801,2026-08-10 20:07:00,VIA-00236,ORD-2026-03207,CAM-29,PROD-050,22.03,C,41.3,0,0,viaje_id+timestamp,True,22.03,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,5659,Las diez columnas originales son idénticas,CAM-29,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28802,2026-08-21 16:21:00,VIA-00184,ORD-2026-02963,CAM-19,PROD-008,-19.1,C,82.6,0,0,viaje_id+timestamp,True,-19.1,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,4403,Las diez columnas originales son idénticas,CAM-19,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28803,2026-08-25 04:44:00,VIA-00970,ORD-2026-00258,CAM-04,PROD-057,16.78,C,48.8,0,0,viaje_id+timestamp,True,16.78,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,23262,Las diez columnas originales son idénticas,CAM-04,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28804,2026-08-18 04:11:00,VIA-00194,ORD-2026-06568,CAM-16,PROD-030,21.32,C,63.3,0,0,viaje_id+timestamp,True,21.32,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,4634,Las diez columnas originales son idénticas,CAM-16,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28805,2026-08-02 11:49:00,VIA-00914,ORD-2026-01504,CAM-10,PROD-014,17.85,C,39.5,0,0,viaje_id+timestamp,True,17.85,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,21927,Las diez columnas originales son idénticas,CAM-10,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28806,2026-08-19 11:40:00,VIA-00259,ORD-2026-04308,CAM-28,PROD-028,18.88,C,43.4,0,0,viaje_id+timestamp,True,18.88,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,6194,Las diez columnas originales son idénticas,CAM-28,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28807,2026-08-18 17:23:00,VIA-00242,ORD-2026-04829,CAM-27,PROD-004,2.93,C,78.1,0,0,viaje_id+timestamp,True,2.93,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,5786,Las diez columnas originales son idénticas,CAM-27,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28808,2026-08-12 02:44:00,VIA-00662,ORD-2026-05320,CAM-10,PROD-058,-18.66,C,62.2,0,0,viaje_id+timestamp,True,-18.66,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,15865,Las diez columnas originales son idénticas,CAM-10,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28809,2026-08-16 05:38:00,VIA-01036,ORD-2026-03048,CAM-19,PROD-051,-17.26,C,74.7,0,0,viaje_id+timestamp,True,-17.26,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,24848,Las diez columnas originales son idénticas,CAM-19,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28810,2026-08-02 08:45:00,VIA-01172,ORD-2026-02661,CAM-26,PROD-046,19.44,C,34.7,0,0,viaje_id+timestamp,True,19.44,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,28128,Las diez columnas originales son idénticas,CAM-26,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28811,2026-08-06 05:11:00,VIA-00363,ORD-2026-07429,CAM-10,PROD-001,4.07,C,91.4,0,0,viaje_id+timestamp,True,4.07,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,8700,Las diez columnas originales son idénticas,CAM-10,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28812,2026-08-26 10:35:00,VIA-00927,ORD-2026-07022,CAM-20,PROD-002,22.24,C,42.0,0,0,viaje_id+timestamp,True,22.24,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,22234,Las diez columnas originales son idénticas,CAM-20,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28813,2026-08-15 15:30:00,VIA-00807,ORD-2026-01194,CAM-29,PROD-018,18.9,C,51.4,0,0,viaje_id+timestamp,True,18.9,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,19348,Las diez columnas originales son idénticas,CAM-29,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28814,2026-08-09 11:02:00,VIA-00486,ORD-2026-04675,CAM-08,PROD-053,4.5,C,76.4,0,0,viaje_id+timestamp,True,4.5,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,11648,Las diez columnas originales son idénticas,CAM-08,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28815,2026-08-19 21:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,15.39,C,44.7,0,0,viaje_id+timestamp,True,15.39,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,4720,Las diez columnas originales son idénticas,CAM-19,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28816,2026-08-28 18:01:00,VIA-00670,ORD-2026-03021,CAM-08,PROD-041,-19.21,C,78.3,0,0,viaje_id+timestamp,True,-19.21,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,16073,Las diez columnas originales son idénticas,CAM-08,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28817,2026-08-16 04:20:00,VIA-00781,ORD-2026-05431,CAM-08,PROD-001,3.95,C,69.3,0,0,viaje_id+timestamp,True,3.95,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,18741,Las diez columnas originales son idénticas,CAM-08,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28818,2026-08-09 23:54:00,VIA-00053,ORD-2026-03071,CAM-19,PROD-011,-19.27,C,73.8,0,0,viaje_id+timestamp,True,-19.27,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,1263,Las diez columnas originales son idénticas,CAM-19,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28819,2026-08-29 06:13:00,VIA-00047,ORD-2026-03263,CAM-20,PROD-028,21.22,C,50.4,0,0,viaje_id+timestamp,True,21.22,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,1110,Las diez columnas originales son idénticas,CAM-20,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28820,2026-08-23 15:01:00,VIA-00305,ORD-2026-02961,CAM-09,PROD-007,20.73,C,39.4,0,0,viaje_id+timestamp,True,20.73,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,7311,Las diez columnas originales son idénticas,CAM-09,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28821,2026-08-23 15:16:00,VIA-00122,ORD-2026-04337,CAM-04,PROD-039,19.96,C,45.8,0,0,viaje_id+timestamp,True,19.96,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,2913,Las diez columnas originales son idénticas,CAM-04,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28822,2026-08-03 03:34:00,VIA-00823,ORD-2026-03527,CAM-19,PROD-044,8.85,C,82.2,1,1,viaje_id+timestamp,True,8.85,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,19739,Las diez columnas originales son idénticas,CAM-19,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28823,2026-08-04 00:41:00,VIA-00896,ORD-2026-06348,CAM-09,PROD-014,19.26,C,41.6,0,0,viaje_id+timestamp,True,19.26,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,21492,Las diez columnas originales son idénticas,CAM-09,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28824,2026-08-01 15:38:00,VIA-00380,ORD-2026-02526,CAM-08,PROD-004,3.39,C,74.5,0,0,viaje_id+timestamp,True,3.39,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,9110,Las diez columnas originales son idénticas,CAM-08,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28825,2026-08-06 13:54:00,VIA-00679,ORD-2026-05063,CAM-08,PROD-004,3.08,C,81.6,0,0,viaje_id+timestamp,True,3.08,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,16282,Las diez columnas originales son idénticas,CAM-08,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28826,2026-08-12 12:57:00,VIA-00217,ORD-2026-05269,CAM-28,PROD-036,3.57,C,75.6,0,0,viaje_id+timestamp,True,3.57,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,5185,Las diez columnas originales son idénticas,CAM-28,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28827,2026-08-30 10:57:00,VIA-00027,ORD-2026-05466,CAM-20,PROD-026,3.31,C,78.1,0,0,viaje_id+timestamp,True,3.31,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,648,Las diez columnas originales son idénticas,CAM-20,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28828,2026-08-06 14:54:00,VIA-00051,ORD-2026-04075,CAM-28,PROD-025,-18.07,C,55.7,0,0,viaje_id+timestamp,True,-18.07,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,1221,Las diez columnas originales son idénticas,CAM-28,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28829,2026-08-03 05:18:00,VIA-00864,ORD-2026-00645,CAM-24,PROD-043,-17.96,C,71.4,0,0,viaje_id+timestamp,True,-17.96,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,20716,Las diez columnas originales son idénticas,CAM-24,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28830,2026-08-20 18:11:00,VIA-01070,ORD-2026-03508,CAM-02,PROD-052,2.89,C,78.8,0,0,viaje_id+timestamp,True,2.89,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,25661,Las diez columnas originales son idénticas,CAM-02,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28831,2026-08-20 15:36:00,VIA-00856,ORD-2026-05146,CAM-28,PROD-024,19.68,C,43.1,0,0,viaje_id+timestamp,True,19.68,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,20528,Las diez columnas originales son idénticas,CAM-28,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28832,2026-08-14 06:56:00,VIA-00379,ORD-2026-04281,CAM-08,PROD-008,-16.48,C,67.8,0,0,viaje_id+timestamp,True,-16.48,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,9087,Las diez columnas originales son idénticas,CAM-08,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28833,2026-08-13 04:00:00,VIA-00002,ORD-2026-04815,CAM-12,PROD-029,19.63,C,59.6,0,0,viaje_id+timestamp,True,19.63,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,34,Las diez columnas originales son idénticas,CAM-12,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28834,2026-08-21 12:20:00,VIA-01023,ORD-2026-03826,CAM-02,PROD-009,3.73,C,67.5,0,0,viaje_id+timestamp,True,3.73,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,24541,Las diez columnas originales son idénticas,CAM-02,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28835,2026-08-08 14:52:00,VIA-01146,ORD-2026-06006,CAM-08,PROD-036,5.09,C,72.2,0,0,viaje_id+timestamp,True,5.09,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,27494,Las diez columnas originales son idénticas,CAM-08,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28836,2026-08-05 09:12:00,VIA-00306,ORD-2026-06512,CAM-24,PROD-045,4.37,C,82.2,0,0,viaje_id+timestamp,True,4.37,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,7339,Las diez columnas originales son idénticas,CAM-24,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28837,2026-08-30 19:32:00,VIA-00673,ORD-2026-04325,CAM-20,PROD-027,4.29,C,80.9,0,0,viaje_id+timestamp,True,4.29,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,16139,Las diez columnas originales son idénticas,CAM-20,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28838,2026-08-04 17:56:00,VIA-00135,ORD-2026-02724,CAM-12,PROD-010,19.46,C,54.0,0,0,viaje_id+timestamp,True,19.46,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,3235,Las diez columnas originales son idénticas,CAM-12,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28839,2026-08-01 23:23:00,VIA-00821,ORD-2026-06765,CAM-19,PROD-036,2.96,C,79.3,0,0,viaje_id+timestamp,True,2.96,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,19690,Las diez columnas originales son idénticas,CAM-19,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28840,2026-08-20 09:55:00,VIA-00755,ORD-2026-06845,CAM-14,PROD-032,18.59,C,51.2,0,0,viaje_id+timestamp,True,18.59,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,18111,Las diez columnas originales son idénticas,CAM-14,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28841,2026-08-06 23:25:00,VIA-00531,ORD-2026-07401,CAM-08,PROD-058,-17.73,C,68.4,0,0,viaje_id+timestamp,True,-17.73,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,12721,Las diez columnas originales son idénticas,CAM-08,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28842,2026-08-27 05:16:00,VIA-00757,ORD-2026-01175,CAM-20,PROD-042,20.86,C,50.7,0,0,viaje_id+timestamp,True,20.86,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,18152,Las diez columnas originales son idénticas,CAM-20,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28843,2026-08-30 14:53:00,VIA-00897,ORD-2026-04328,CAM-23,PROD-027,3.05,C,71.5,0,0,viaje_id+timestamp,True,3.05,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,21506,Las diez columnas originales son idénticas,CAM-23,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28844,2026-08-20 19:22:00,VIA-00091,ORD-2026-05940,CAM-26,PROD-053,4.46,C,78.3,0,0,viaje_id+timestamp,True,4.46,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,2182,Las diez columnas originales son idénticas,CAM-26,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28845,2026-08-05 14:02:00,VIA-00980,ORD-2026-05944,CAM-26,PROD-007,21.78,C,49.8,0,0,viaje_id+timestamp,True,21.78,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,23503,Las diez columnas originales son idénticas,CAM-26,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28846,2026-08-05 23:29:00,VIA-00640,ORD-2026-02492,CAM-22,PROD-047,3.86,C,66.3,0,0,viaje_id+timestamp,True,3.86,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,15355,Las diez columnas originales son idénticas,CAM-22,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28847,2026-08-28 23:01:00,VIA-00543,ORD-2026-03706,CAM-24,PROD-031,,C,46.3,0,0,temperatura_cabina_c|viaje_id+timestamp,True,,SIN_TRATAMIENTO,COMPLEMENTARIO,COPIA_EXCLUIDA,13016,Una lectura tiene más campos completos y todos los valores no vacíos coinciden,CAM-24,True,temperatura_cabina_c|viaje_id+timestamp,temperatura_cabina_c:FALTANTE|viaje_id+timestamp:CLAVE_EN_CONFLICTO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28848,2026-08-27 19:42:00,VIA-00475,ORD-2026-01792,CAM-03,PROD-016,18.45,C,,0,0,humedad_cabina_pct|viaje_id+timestamp,True,18.45,C_ORIGINAL,COMPLEMENTARIO,COPIA_EXCLUIDA,11385,Una lectura tiene más campos completos y todos los valores no vacíos coinciden,CAM-03,True,humedad_cabina_pct|viaje_id+timestamp,humedad_cabina_pct:FALTANTE|viaje_id+timestamp:CLAVE_EN_CONFLICTO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
28849,2026-08-17 08:26:00,VIA-00073,ORD-2026-01330,CAM-13,PROD-018,20.25,C,53.6,0,0,viaje_id+timestamp,True,20.25,C_ORIGINAL,IDENTICO,COPIA_EXCLUIDA,1735,Las diez columnas originales son idénticas,CAM-13,True,viaje_id+timestamp,viaje_id+timestamp:DUPLICADO_IDENTICO,True,COPIA_EXCLUIDA,GIAD-M3-S4-IOT-tratamiento-v3
