_fila_bronze,timestamp,viaje_id,order_id,camion_id,producto_id,temperatura_cabina_c,humedad_cabina_pct,desviacion_termica_flag,temperatura_anterior,ts_temperatura_anterior,variacion_temperatura_30min,ts_base_variacion,motivo_temperatura_anterior,motivo_variacion_30min,desviacion_proximos_60min_flag,ventana_objetivo_evaluable,objetivo_coincide_con_silver,calidad_estado,calidad_motivo
96,2026-08-03 10:25:00+00:00,VIA-00004,ORD-2026-06185,CAM-10,PROD-048,17.26,38.3,0,18.63,2026-08-03 09:55:00+00:00,-1.3699999999999974,2026-08-03 09:55:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
97,2026-08-03 10:55:00+00:00,VIA-00004,ORD-2026-06185,CAM-10,PROD-048,18.16,46.9,0,17.26,2026-08-03 10:25:00+00:00,0.8999999999999986,2026-08-03 10:25:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
98,2026-08-06 22:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,3.54,73.4,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
99,2026-08-06 23:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,2.04,63.8,0,3.54,2026-08-06 22:41:00+00:00,-1.5,2026-08-06 22:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
100,2026-08-06 23:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,3.66,76.2,0,2.04,2026-08-06 23:11:00+00:00,1.62,2026-08-06 23:11:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
101,2026-08-07 00:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,3.33,75.2,0,3.66,2026-08-06 23:41:00+00:00,-0.33000000000000007,2026-08-06 23:41:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
102,2026-08-07 00:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,6.91,73.3,1,3.33,2026-08-07 00:11:00+00:00,3.58,2026-08-07 00:11:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
103,2026-08-07 01:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,3.7,78.5,0,6.91,2026-08-07 00:41:00+00:00,-3.21,2026-08-07 00:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
104,2026-08-07 01:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,2.74,62.5,0,3.7,2026-08-07 01:11:00+00:00,-0.96,2026-08-07 01:11:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
105,2026-08-07 02:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,2.84,88.4,0,2.74,2026-08-07 01:41:00+00:00,0.09999999999999964,2026-08-07 01:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
106,2026-08-07 02:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,2.76,86.3,0,2.84,2026-08-07 02:11:00+00:00,-0.08000000000000007,2026-08-07 02:11:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
107,2026-08-07 03:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,5.05,82.8,0,2.76,2026-08-07 02:41:00+00:00,2.29,2026-08-07 02:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
108,2026-08-07 03:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,4.89,77.6,0,5.05,2026-08-07 03:11:00+00:00,-0.16000000000000014,2026-08-07 03:11:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
109,2026-08-07 04:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,3.51,86.8,0,4.89,2026-08-07 03:41:00+00:00,-1.38,2026-08-07 03:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
110,2026-08-07 04:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,4.68,82.1,0,3.51,2026-08-07 04:11:00+00:00,1.17,2026-08-07 04:11:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
111,2026-08-07 05:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,4.46,79.0,0,4.68,2026-08-07 04:41:00+00:00,-0.21999999999999975,2026-08-07 04:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
112,2026-08-07 05:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,3.41,73.6,0,4.46,2026-08-07 05:11:00+00:00,-1.0499999999999998,2026-08-07 05:11:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
113,2026-08-07 06:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,3.97,90.2,0,3.41,2026-08-07 05:41:00+00:00,0.56,2026-08-07 05:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
114,2026-08-07 06:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,3.07,92.9,0,3.97,2026-08-07 06:11:00+00:00,-0.9000000000000004,2026-08-07 06:11:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
115,2026-08-07 07:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,4.35,72.3,0,3.07,2026-08-07 06:41:00+00:00,1.2799999999999998,2026-08-07 06:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
116,2026-08-07 07:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,2.87,72.0,0,4.35,2026-08-07 07:11:00+00:00,-1.4799999999999995,2026-08-07 07:11:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
117,2026-08-07 08:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,3.75,90.0,0,2.87,2026-08-07 07:41:00+00:00,0.8799999999999999,2026-08-07 07:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
118,2026-08-07 08:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,4.88,65.2,0,3.75,2026-08-07 08:11:00+00:00,1.13,2026-08-07 08:11:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
119,2026-08-07 09:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,5.23,68.1,0,4.88,2026-08-07 08:41:00+00:00,0.35000000000000053,2026-08-07 08:41:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
120,2026-08-07 09:41:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,4.46,78.8,0,5.23,2026-08-07 09:11:00+00:00,-0.7700000000000005,2026-08-07 09:11:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
121,2026-08-07 10:11:00+00:00,VIA-00005,ORD-2026-02796,CAM-25,PROD-009,4.66,83.2,0,4.46,2026-08-07 09:41:00+00:00,0.20000000000000018,2026-08-07 09:41:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
122,2026-08-11 14:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.44,,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
123,2026-08-11 15:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.9,69.4,0,-18.44,2026-08-11 14:57:00+00:00,-0.4599999999999973,2026-08-11 14:57:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
124,2026-08-11 15:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-17.45,77.1,0,-18.9,2026-08-11 15:27:00+00:00,1.4499999999999993,2026-08-11 15:27:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
125,2026-08-11 16:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.48,74.6,0,-17.45,2026-08-11 15:57:00+00:00,-1.0300000000000011,2026-08-11 15:57:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
126,2026-08-11 16:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-19.061111111111114,72.3,0,-18.48,2026-08-11 16:27:00+00:00,-0.5811111111111167,2026-08-11 16:27:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
127,2026-08-11 17:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-17.81,76.3,0,-19.061111111111117,2026-08-11 16:57:00+00:00,1.2511111111111184,2026-08-11 16:57:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
128,2026-08-11 17:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.28,65.1,0,-17.81,2026-08-11 17:27:00+00:00,-0.4700000000000024,2026-08-11 17:27:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
129,2026-08-11 18:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.8,66.2,0,-18.28,2026-08-11 17:57:00+00:00,-0.5199999999999996,2026-08-11 17:57:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
130,2026-08-11 18:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-17.7,56.3,0,-18.8,2026-08-11 18:27:00+00:00,1.1000000000000014,2026-08-11 18:27:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
131,2026-08-11 19:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.54,67.3,0,-17.7,2026-08-11 18:57:00+00:00,-0.8399999999999999,2026-08-11 18:57:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
132,2026-08-11 19:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-17.24,61.8,0,-18.54,2026-08-11 19:27:00+00:00,1.3000000000000007,2026-08-11 19:27:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
133,2026-08-11 20:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.13,73.3,0,-17.24,2026-08-11 19:57:00+00:00,-0.8900000000000006,2026-08-11 19:57:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
134,2026-08-11 20:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-17.93,65.6,0,-18.13,2026-08-11 20:27:00+00:00,0.1999999999999993,2026-08-11 20:27:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
135,2026-08-11 21:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.8,75.6,0,-17.93,2026-08-11 20:57:00+00:00,-0.870000000000001,2026-08-11 20:57:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
136,2026-08-11 21:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.3,65.2,0,-18.8,2026-08-11 21:27:00+00:00,0.5,2026-08-11 21:27:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
137,2026-08-11 22:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.79,67.4,0,-18.3,2026-08-11 21:57:00+00:00,-0.48999999999999844,2026-08-11 21:57:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
138,2026-08-11 22:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-17.04,64.3,0,-18.79,2026-08-11 22:27:00+00:00,1.75,2026-08-11 22:27:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
139,2026-08-11 23:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.93,61.1,0,-17.04,2026-08-11 22:57:00+00:00,-1.8900000000000006,2026-08-11 22:57:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
140,2026-08-11 23:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.81,75.4,0,-18.93,2026-08-11 23:27:00+00:00,0.120000000000001,2026-08-11 23:27:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
141,2026-08-12 00:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-17.75,61.9,0,-18.81,2026-08-11 23:57:00+00:00,1.0599999999999987,2026-08-11 23:57:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
142,2026-08-12 00:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-16.97,70.1,0,-17.75,2026-08-12 00:27:00+00:00,0.7800000000000011,2026-08-12 00:27:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
143,2026-08-12 01:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-17.92,70.0,0,-16.97,2026-08-12 00:57:00+00:00,-0.9500000000000028,2026-08-12 00:57:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
144,2026-08-12 01:57:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-16.4,74.7,0,-17.92,2026-08-12 01:27:00+00:00,1.5200000000000031,2026-08-12 01:27:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
145,2026-08-12 02:27:00+00:00,VIA-00006,ORD-2026-01337,CAM-26,PROD-060,-18.13,70.1,0,-16.4,2026-08-12 01:57:00+00:00,-1.7300000000000004,2026-08-12 01:57:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
146,2026-08-21 21:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.57,76.7,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
147,2026-08-21 21:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.5,78.9,0,3.57,2026-08-21 21:06:00+00:00,-0.06999999999999984,2026-08-21 21:06:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
148,2026-08-21 22:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.41,78.6,0,3.5,2026-08-21 21:36:00+00:00,0.9100000000000001,2026-08-21 21:36:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
149,2026-08-21 22:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.94,77.5,0,4.41,2026-08-21 22:06:00+00:00,0.5300000000000002,2026-08-21 22:06:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
150,2026-08-21 23:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.6,70.3,0,4.94,2026-08-21 22:36:00+00:00,-1.3400000000000003,2026-08-21 22:36:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
151,2026-08-21 23:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,2.86,68.6,0,3.6,2026-08-21 23:06:00+00:00,-0.7400000000000002,2026-08-21 23:06:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
152,2026-08-22 00:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,2.84,71.1,0,2.86,2026-08-21 23:36:00+00:00,-0.020000000000000018,2026-08-21 23:36:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
153,2026-08-22 00:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.5,59.2,0,2.84,2026-08-22 00:06:00+00:00,1.6600000000000001,2026-08-22 00:06:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
154,2026-08-22 01:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.96,93.0,0,4.5,2026-08-22 00:36:00+00:00,0.45999999999999996,2026-08-22 00:36:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
155,2026-08-22 01:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,2.6,75.0,0,4.96,2026-08-22 01:06:00+00:00,-2.36,2026-08-22 01:06:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
156,2026-08-22 02:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.57,74.0,0,2.6,2026-08-22 01:36:00+00:00,1.9700000000000002,2026-08-22 01:36:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
157,2026-08-22 02:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.88,83.1,0,4.57,2026-08-22 02:06:00+00:00,-0.6900000000000004,2026-08-22 02:06:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
158,2026-08-22 03:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.83,75.4,0,3.88,2026-08-22 02:36:00+00:00,-0.04999999999999982,2026-08-22 02:36:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
159,2026-08-22 03:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,1.92,86.0,1,3.83,2026-08-22 03:06:00+00:00,-1.9100000000000001,2026-08-22 03:06:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
160,2026-08-22 04:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,1.72,82.4,1,1.92,2026-08-22 03:36:00+00:00,-0.19999999999999996,2026-08-22 03:36:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
161,2026-08-22 04:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.46,82.6,0,1.72,2026-08-22 04:06:00+00:00,1.74,2026-08-22 04:06:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
162,2026-08-22 05:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.88,78.3,0,3.46,2026-08-22 04:36:00+00:00,0.41999999999999993,2026-08-22 04:36:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
163,2026-08-22 05:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.63,85.7,0,3.88,2026-08-22 05:06:00+00:00,0.75,2026-08-22 05:06:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
164,2026-08-22 06:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.35,72.6,0,4.63,2026-08-22 05:36:00+00:00,-0.28000000000000025,2026-08-22 05:36:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
165,2026-08-22 06:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.55,82.5,0,4.35,2026-08-22 06:06:00+00:00,0.20000000000000018,2026-08-22 06:06:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
166,2026-08-22 07:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,4.75,71.4,0,4.55,2026-08-22 06:36:00+00:00,0.20000000000000018,2026-08-22 06:36:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
167,2026-08-22 07:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,3.99,79.8,0,4.75,2026-08-22 07:06:00+00:00,-0.7599999999999998,2026-08-22 07:06:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
168,2026-08-22 08:06:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,2.9,81.8,0,3.99,2026-08-22 07:36:00+00:00,-1.0900000000000003,2026-08-22 07:36:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
169,2026-08-22 08:36:00+00:00,VIA-00007,ORD-2026-01828,CAM-19,PROD-037,5.04,82.2,0,2.9,2026-08-22 08:06:00+00:00,2.14,2026-08-22 08:06:00+00:00,,,,False,False,objetivo_no_evaluable,sin_cobertura_futura_hasta_60min_en_la_entidad
170,2026-08-04 02:24:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.91,91.7,0,,,,,primera_lectura_del_viaje,primera_lectura_del_viaje,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
171,2026-08-04 02:54:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.58,77.4,0,3.91,2026-08-04 02:24:00+00:00,0.6699999999999999,2026-08-04 02:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
172,2026-08-04 03:24:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.29,91.6,0,4.58,2026-08-04 02:54:00+00:00,-1.29,2026-08-04 02:54:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
173,2026-08-04 03:54:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.77,74.3,0,3.29,2026-08-04 03:24:00+00:00,0.48,2026-08-04 03:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
174,2026-08-04 04:24:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.25,78.0,0,3.77,2026-08-04 03:54:00+00:00,0.48,2026-08-04 03:54:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
175,2026-08-04 04:54:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.77,83.4,0,4.25,2026-08-04 04:24:00+00:00,-0.48,2026-08-04 04:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
176,2026-08-04 05:24:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.53,85.5,0,3.77,2026-08-04 04:54:00+00:00,-0.2400000000000002,2026-08-04 04:54:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
177,2026-08-04 05:54:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.42,73.3,0,3.53,2026-08-04 05:24:00+00:00,0.8900000000000001,2026-08-04 05:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
178,2026-08-04 06:24:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.64,72.6,0,4.42,2026-08-04 05:54:00+00:00,0.21999999999999975,2026-08-04 05:54:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
179,2026-08-04 06:54:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.78,81.2,0,4.64,2026-08-04 06:24:00+00:00,-0.8599999999999999,2026-08-04 06:24:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
180,2026-08-04 07:24:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.75,69.3,0,3.78,2026-08-04 06:54:00+00:00,-0.029999999999999805,2026-08-04 06:54:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
181,2026-08-04 07:54:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,11.32,78.8,1,3.75,2026-08-04 07:24:00+00:00,7.57,2026-08-04 07:24:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
182,2026-08-04 08:24:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,10.58,79.4,1,11.32,2026-08-04 07:54:00+00:00,-0.7400000000000002,2026-08-04 07:54:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
183,2026-08-04 08:54:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,10.13,84.5,1,10.58,2026-08-04 08:24:00+00:00,-0.4499999999999993,2026-08-04 08:24:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
184,2026-08-04 09:24:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,10.67,65.3,1,10.13,2026-08-04 08:54:00+00:00,0.5399999999999991,2026-08-04 08:54:00+00:00,,,1.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
185,2026-08-04 09:54:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,10.16,76.9,1,10.67,2026-08-04 09:24:00+00:00,-0.5099999999999998,2026-08-04 09:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
186,2026-08-04 10:24:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.63,91.0,0,10.16,2026-08-04 09:54:00+00:00,-6.53,2026-08-04 09:54:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
187,2026-08-04 10:54:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.33,64.2,0,3.63,2026-08-04 10:24:00+00:00,0.7000000000000002,2026-08-04 10:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
188,2026-08-04 11:24:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,4.93,86.1,0,4.33,2026-08-04 10:54:00+00:00,0.5999999999999996,2026-08-04 10:54:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
189,2026-08-04 11:54:00+00:00,VIA-00008,ORD-2026-00548,CAM-28,PROD-004,3.62,74.0,0,4.93,2026-08-04 11:24:00+00:00,-1.3099999999999996,2026-08-04 11:24:00+00:00,,,0.0,True,True,objetivo_evaluable,ventana_60min_observada_dentro_de_la_entidad
