_fila_bronze,movimiento_id,lote_id,producto_id,centro_distribucion,fecha_ingreso,fecha_salida,fecha_vencimiento,cantidad_ingreso,cantidad_salida,cantidad_merma,dias_en_almacen,costo_unitario_bob,movimiento_id_original,lote_id_original,producto_id_original,centro_distribucion_original,fecha_ingreso_original,fecha_salida_original,fecha_vencimiento_original,cantidad_ingreso_original,cantidad_salida_original,cantidad_merma_original,dias_en_almacen_original,costo_unitario_bob_original,errores_bloqueantes,motivos_transformacion,motivos_imputacion,fue_transformada,fue_imputada,cantidad_ingreso_conversion_invalida,cantidad_ingreso_centinela_detectado,cantidad_salida_conversion_invalida,cantidad_salida_centinela_detectado,cantidad_merma_conversion_invalida,cantidad_merma_centinela_detectado,dias_en_almacen_conversion_invalida,dias_en_almacen_centinela_detectado,costo_unitario_bob_conversion_invalida,costo_unitario_bob_centinela_detectado,fecha_ingreso_timestamp_detectado,fecha_ingreso_timestamp_utc,fecha_salida_timestamp_detectado,fecha_salida_timestamp_utc,fecha_vencimiento_timestamp_detectado,fecha_vencimiento_timestamp_utc,fecha_ingreso_conversion_determinista,fecha_ingreso_conversion_invalida,fecha_salida_conversion_determinista,fecha_salida_conversion_invalida,fecha_vencimiento_conversion_determinista,fecha_vencimiento_conversion_invalida,fecha_salida_vacia,centro_distribucion_valido,salida_incoherente,cantidad_restante_calculada,dias_vencimiento_calculado,vence_dentro_30_dias,duplicado_clave,duplicado_exacto,conflicto_clave,conservar_copia_duplicada,producto_id_corresponde_productos_silver,fecha_vencimiento_fuente,wms_lote_id_disponible,calidad_motivo,calidad_estado,conteo_transformaciones,conteo_imputaciones,imputacion_metodo,imputacion_motivo
53,MOV-000053,LOT-2026-00053,PROD-020,Santa Cruz,2026-06-29,2026-07-24,2027-06-29,442.0,433.0,2.0,25.0,59.96,MOV-000053,LOT-2026-00053,PROD-020,Santa Cruz,2026-06-29,2026-07-24,2027-06-29,442,433,2,25,59.96,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-302.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
54,MOV-000054,LOT-2026-00054,PROD-002,Cochabamba,2026-05-30,2026-06-09,2027-05-30,510.0,501.0,4.0,10.0,82.37,MOV-000054,LOT-2026-00054,PROD-002,Cochabamba,2026-05-30,2026-06-09,2027-05-30,510,501,4,10,82.37,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-272.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
55,MOV-000055,LOT-2026-00055,PROD-015,Santa Cruz,2026-07-22,2026-07-27,2026-08-09,610.0,589.0,16.0,5.0,68.74,MOV-000055,LOT-2026-00055,PROD-015,Santa Cruz,2026-07-22,2026-07-27,2026-08-09,610,589,16,5,68.74,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,22.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
56,MOV-000056,LOT-2026-00056,PROD-020,Santa Cruz,2026-06-26,2026-07-17,2027-06-26,715.0,711.0,4.0,21.0,59.96,MOV-000056,LOT-2026-00056,PROD-020,Santa Cruz,2026-06-26,2026-07-17,2027-06-26,715,711,4,21,59.96,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-299.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
57,MOV-000057,LOT-2026-00057,PROD-057,Tarija,2026-05-01,2026-05-15,2027-05-01,676.0,667.0,5.0,14.0,16.73,MOV-000057,LOT-2026-00057,PROD-057,Tarija,2026-05-01,2026-05-15,2027-05-01,676,667,5,14,16.73,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-243.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
58,MOV-000058,LOT-2026-00058,PROD-059,Tarija,2026-07-31,2026-08-12,2027-07-31,578.0,571.0,5.0,12.0,49.31,MOV-000058,LOT-2026-00058,PROD-059,Tarija,2026-07-31,2026-08-12,2027-07-31,578,571,5,12,49.31,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-334.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
59,MOV-000059,LOT-2026-00059,PROD-004,Oruro,2026-07-22,2026-07-25,2026-08-09,137.0,126.0,4.0,3.0,16.27,MOV-000059,LOT-2026-00059,PROD-004,Oruro,2026-07-22,2026-07-25,2026-08-09,137,126,4,3,16.27,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,22.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
60,MOV-000060,LOT-2026-00060,PROD-028,Cochabamba,2026-05-30,2026-06-12,2027-05-30,676.0,667.0,5.0,13.0,27.13,MOV-000060,LOT-2026-00060,PROD-028,Cochabamba,2026-05-30,2026-06-12,2027-05-30,676,667,5,13,27.13,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-272.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
61,MOV-000061,LOT-2026-00061,PROD-043,Santa Cruz,2026-05-10,2026-05-17,2026-11-06,57.0,51.0,1.0,7.0,16.46,MOV-000061,LOT-2026-00061,PROD-043,Santa Cruz,2026-05-10,2026-05-17,2026-11-06,57,51,1,7,16.46,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-67.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
62,MOV-000062,LOT-2026-00062,PROD-008,Oruro,2026-06-21,2026-07-12,2026-12-18,498.0,486.0,7.0,21.0,79.52,MOV-000062,LOT-2026-00062,PROD-008,Oruro,2026-06-21,2026-07-12,2026-12-18,498,486,7,21,79.52,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-109.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
63,MOV-000063,LOT-2026-00063,PROD-008,La Paz,2026-07-28,2026-08-14,2027-01-24,670.0,659.0,8.0,17.0,79.52,MOV-000063,LOT-2026-00063,PROD-008,La Paz,2026-07-28,2026-08-14,2027-01-24,670,659,8,17,79.52,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-146.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
64,MOV-000064,LOT-2026-00064,PROD-058,Cochabamba,2026-07-18,2026-08-01,2027-01-14,371.0,364.0,6.0,14.0,82.19,MOV-000064,LOT-2026-00064,PROD-058,Cochabamba,2026-07-18,2026-08-01,2027-01-14,371,364,6,14,82.19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,-136.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
65,MOV-000065,LOT-2026-00065,PROD-058,Oruro,2026-05-18,2026-05-30,2026-11-14,368.0,355.0,6.0,12.0,82.19,MOV-000065,LOT-2026-00065,PROD-058,Oruro,2026-05-18,2026-05-30,2026-11-14,368,355,6,12,82.19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-75.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
66,MOV-000066,LOT-2026-00066,PROD-031,Tarija,2026-05-10,2026-05-23,2027-05-10,643.0,637.0,6.0,13.0,50.89,MOV-000066,LOT-2026-00066,PROD-031,Tarija,2026-05-10,2026-05-23,2027-05-10,643,637,6,13,50.89,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-252.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
67,MOV-000067,LOT-2026-00067,PROD-018,Oruro,2026-07-15,2026-08-11,2027-07-15,880.0,869.0,5.0,27.0,33.66,MOV-000067,LOT-2026-00067,PROD-018,Oruro,2026-07-15,2026-08-11,2027-07-15,880,869,5,27,33.66,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-318.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
68,MOV-000068,LOT-2026-00068,PROD-016,Cochabamba,2026-05-09,2026-05-21,2027-05-09,771.0,760.0,4.0,12.0,25.77,MOV-000068,LOT-2026-00068,PROD-016,Cochabamba,2026-05-09,2026-05-21,2027-05-09,771,760,4,12,25.77,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-251.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
69,MOV-000069,LOT-2026-00069,PROD-033,Oruro,2026-05-14,2026-05-28,2027-05-14,204.0,197.0,3.0,14.0,30.56,MOV-000069,LOT-2026-00069,PROD-033,Oruro,2026-05-14,2026-05-28,2027-05-14,204,197,3,14,30.56,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-256.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
70,MOV-000070,LOT-2026-00070,PROD-058,Santa Cruz,2026-05-28,2026-06-25,2026-11-24,221.0,218.0,3.0,28.0,82.19,MOV-000070,LOT-2026-00070,PROD-058,Santa Cruz,2026-05-28,2026-06-25,2026-11-24,221,218,3,28,82.19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-85.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
71,MOV-000071,LOT-2026-00071,PROD-054,Oruro,2026-07-10,2026-07-16,2027-01-06,54.0,50.0,1.0,6.0,79.92,MOV-000071,LOT-2026-00071,PROD-054,Oruro,2026-07-10,2026-07-16,2027-01-06,54,50,1,6,79.92,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-128.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
72,MOV-000072,LOT-2026-00072,PROD-034,Oruro,2026-07-24,2026-08-12,2026-08-11,289.0,277.0,11.0,19.0,54.4,MOV-000072,LOT-2026-00072,PROD-034,Oruro,2026-07-24,2026-08-12,2026-08-11,289,277,11,19,54.4,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,20.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
73,MOV-000073,LOT-2026-00073,PROD-005,Oruro,2026-07-10,2026-08-03,2027-07-10,950.0,941.0,7.0,24.0,35.68,MOV-000073,LOT-2026-00073,PROD-005,Oruro,2026-07-10,2026-08-03,2027-07-10,950,941,7,24,35.68,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-313.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
74,MOV-000074,LOT-2026-00074,PROD-017,Oruro,2026-07-06,2026-08-07,2027-07-06,56.0,53.0,0.0,32.0,34.67,MOV-000074,LOT-2026-00074,PROD-017,Oruro,2026-07-06,2026-08-07,2027-07-06,56,53,0,32,34.67,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-309.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
75,MOV-000075,LOT-2026-00075,PROD-031,Tarija,2026-05-14,2026-05-31,2027-05-14,137.0,136.0,1.0,17.0,50.89,MOV-000075,LOT-2026-00075,PROD-031,Tarija,2026-05-14,2026-05-31,2027-05-14,137,136,1,17,50.89,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-256.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
76,MOV-000076,LOT-2026-00076,PROD-003,Cochabamba,2026-07-03,2026-08-18,2027-07-03,649.0,631.0,15.0,46.0,68.01,MOV-000076,LOT-2026-00076,PROD-003,Cochabamba,2026-07-03,2026-08-18,2027-07-03,649,631,15,46,68.01,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,-306.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
77,MOV-000077,LOT-2026-00077,PROD-056,Cochabamba,2026-08-22,2026-08-29,2026-09-09,831.0,809.0,22.0,7.0,33.35,MOV-000077,LOT-2026-00077,PROD-056,Cochabamba,2026-08-22,2026-08-29,2026-09-09,831,809,22,7,33.35,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-9.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
78,MOV-000078,LOT-2026-00078,PROD-054,La Paz,2026-06-28,2026-07-23,2026-12-25,340.0,335.0,5.0,25.0,79.92,MOV-000078,LOT-2026-00078,PROD-054,La Paz,2026-06-28,2026-07-23,2026-12-25,340,335,5,25,79.92,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-116.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
79,MOV-000079,LOT-2026-00079,PROD-034,Santa Cruz,2026-05-20,2026-05-28,2026-06-07,956.0,927.0,24.0,8.0,54.4,MOV-000079,LOT-2026-00079,PROD-034,Santa Cruz,2026-05-20,2026-05-28,2026-06-07,956,927,24,8,54.4,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,85.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
80,MOV-000080,LOT-2026-00080,PROD-010,Oruro,2026-05-23,2026-06-26,2027-05-23,497.0,491.0,4.0,34.0,18.97,MOV-000080,LOT-2026-00080,PROD-010,Oruro,2026-05-23,2026-06-26,2027-05-23,497,491,4,34,18.97,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-265.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
81,MOV-000081,LOT-2026-00081,PROD-014,Cochabamba,2026-06-06,2026-06-29,2027-06-06,834.0,827.0,7.0,23.0,74.91,MOV-000081,LOT-2026-00081,PROD-014,Cochabamba,2026-06-06,2026-06-29,2027-06-06,834,827,7,23,74.91,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,0.0,-279.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
82,MOV-000082,LOT-2026-00082,PROD-037,Santa Cruz,2026-06-23,2026-07-10,2026-07-11,118.0,109.0,4.0,17.0,25.76,MOV-000082,LOT-2026-00082,PROD-037,Santa Cruz,2026-06-23,2026-07-10,2026-07-11,118,109,4,17,25.76,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,51.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
83,MOV-000083,LOT-2026-00083,PROD-013,Tarija,2026-05-28,2026-06-06,2026-06-15,113.0,109.0,3.0,9.0,46.59,MOV-000083,LOT-2026-00083,PROD-013,Tarija,2026-05-28,2026-06-06,2026-06-15,113,109,3,9,46.59,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,77.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
84,MOV-000084,LOT-2026-00084,PROD-014,Oruro,2026-07-30,2026-08-23,2027-07-30,191.0,184.0,1.0,24.0,74.91,MOV-000084,LOT-2026-00084,PROD-014,Oruro,2026-07-30,2026-08-23,2027-07-30,191,184,1,24,74.91,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-333.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
85,MOV-000085,LOT-2026-00085,PROD-010,Cochabamba,2026-08-20,2026-09-07,2027-08-20,429.0,426.0,2.0,18.0,18.97,MOV-000085,LOT-2026-00085,PROD-010,Cochabamba,2026-08-20,2026-09-07,2027-08-20,429,426,2,18,18.97,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,1.0,-354.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
86,MOV-000086,LOT-2026-00086,PROD-030,Oruro,2026-06-12,2026-07-05,2027-06-12,799.0,787.0,5.0,23.0,34.93,MOV-000086,LOT-2026-00086,PROD-030,Oruro,2026-06-12,2026-07-05,2027-06-12,799,787,5,23,34.93,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-285.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
87,MOV-000087,LOT-2026-00087,PROD-010,Tarija,2026-08-13,2026-08-27,2027-08-13,659.0,651.0,6.0,14.0,18.97,MOV-000087,LOT-2026-00087,PROD-010,Tarija,2026-08-13,2026-08-27,2027-08-13,659,651,6,14,18.97,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,-347.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
88,MOV-000088,LOT-2026-00088,PROD-023,Oruro,2026-05-08,2026-05-21,2026-05-26,218.0,207.0,6.0,13.0,22.32,MOV-000088,LOT-2026-00088,PROD-023,Oruro,2026-05-08,2026-05-21,2026-05-26,218,207,6,13,22.32,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,97.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
89,MOV-000089,LOT-2026-00089,PROD-024,Tarija,2026-06-30,2026-07-15,2027-06-30,637.0,628.0,3.0,15.0,16.74,MOV-000089,LOT-2026-00089,PROD-024,Tarija,2026-06-30,2026-07-15,2027-06-30,637,628,3,15,16.74,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-303.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
90,MOV-000090,LOT-2026-00090,PROD-031,Cochabamba,2026-08-03,2026-08-16,2027-08-03,842.0,833.0,4.0,13.0,50.89,MOV-000090,LOT-2026-00090,PROD-031,Cochabamba,2026-08-03,2026-08-16,2027-08-03,842,833,4,13,50.89,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-337.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
91,MOV-000091,LOT-2026-00091,PROD-039,Oruro,2026-05-01,2026-05-27,2027-05-01,392.0,384.0,3.0,26.0,53.27,MOV-000091,LOT-2026-00091,PROD-039,Oruro,2026-05-01,2026-05-27,2027-05-01,392,384,3,26,53.27,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,5.0,-243.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
92,MOV-000092,LOT-2026-00092,PROD-028,Cochabamba,2026-06-30,2026-08-08,2027-06-30,930.0,910.0,14.0,39.0,27.13,MOV-000092,LOT-2026-00092,PROD-028,Cochabamba,2026-06-30,2026-08-08,2027-06-30,930,910,14,39,27.13,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-303.0,False,False,False,False,False,False,bronze_observada,False,sin_incidencias,valida,0,0,,
93,MOV-000093,LOT-2026-00093,PROD-059,Tarija,2026-05-05,2026-05-17,2027-05-05,778.0,769.0,5.0,12.0,49.31,MOV-000093,LOT-2026-00093,PROD-059,Tarija,2026-05-05,2026-05-17,2027-05-05,778,769,5,12,49.31,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,4.0,-247.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
94,MOV-000094,LOT-2026-00094,PROD-056,Santa Cruz,2026-07-26,2026-08-26,2026-08-13,148.0,138.0,8.0,31.0,33.35,MOV-000094,LOT-2026-00094,PROD-056,Santa Cruz,2026-07-26,2026-08-26,2026-08-13,148,138,8,31,33.35,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,2.0,18.0,True,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
95,MOV-000095,LOT-2026-00095,PROD-009,Cochabamba,2026-06-13,2026-06-19,2026-07-01,364.0,352.0,9.0,6.0,75.19,MOV-000095,LOT-2026-00095,PROD-009,Cochabamba,2026-06-13,2026-06-19,2026-07-01,364,352,9,6,75.19,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,3.0,61.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
96,MOV-000096,LOT-2026-00096,PROD-030,Tarija,2026-06-22,2026-07-11,2027-06-22,775.0,764.0,5.0,19.0,34.93,MOV-000096,LOT-2026-00096,PROD-030,Tarija,2026-06-22,2026-07-11,2027-06-22,775,764,5,19,34.93,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,6.0,-295.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
97,MOV-000097,LOT-2026-00097,PROD-043,Cochabamba,2026-08-03,2026-08-07,2027-01-30,684.0,668.0,9.0,4.0,16.46,MOV-000097,LOT-2026-00097,PROD-043,Cochabamba,2026-08-03,2026-08-07,2027-01-30,684,668,9,4,16.46,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,False,False,False,False,False,False,True,False,7.0,-152.0,False,False,False,False,False,True,bronze_observada,False,sin_incidencias,valida,0,0,,
