fila_bronze,viaje_id,timestamp_bolivia,clasificacion_objetivo_60min,probabilidad_mlp,prediccion_mlp_umbral_050
2784,VIA-00116,2026-08-23 02:52:00,0,0.0024806054,0
2833,VIA-00119,2026-08-23 01:30:00,0,0.034661092,0
2834,VIA-00119,2026-08-23 02:00:00,0,0.06612485,0
2835,VIA-00119,2026-08-23 02:30:00,0,0.03975671,0
2836,VIA-00119,2026-08-23 03:00:00,0,0.049890194,0
2837,VIA-00119,2026-08-23 03:30:00,0,0.068515144,0
2838,VIA-00119,2026-08-23 04:00:00,0,0.048780523,0
2839,VIA-00119,2026-08-23 04:30:00,0,0.10535548,0
2840,VIA-00119,2026-08-23 05:00:00,0,0.07903491,0
2841,VIA-00119,2026-08-23 05:30:00,0,0.13079993,0
2842,VIA-00119,2026-08-23 06:00:00,0,0.09282899,0
2843,VIA-00119,2026-08-23 06:30:00,0,0.09464705,0
2844,VIA-00119,2026-08-23 07:00:00,0,0.115578756,0
2845,VIA-00119,2026-08-23 07:30:00,0,0.0943342,0
2846,VIA-00119,2026-08-23 08:00:00,0,0.061572738,0
2847,VIA-00119,2026-08-23 08:30:00,0,0.05472504,0
2848,VIA-00119,2026-08-23 09:00:00,0,0.05409379,0
2849,VIA-00119,2026-08-23 09:30:00,0,0.040441476,0
2850,VIA-00119,2026-08-23 10:00:00,0,0.02965798,0
2851,VIA-00119,2026-08-23 10:30:00,0,0.02537801,0
2852,VIA-00119,2026-08-23 11:00:00,0,0.025424588,0
2853,VIA-00119,2026-08-23 11:30:00,0,0.017025555,0
2854,VIA-00119,2026-08-23 12:00:00,0,0.01614135,0
2855,VIA-00119,2026-08-23 12:30:00,0,0.011604487,0
2856,VIA-00119,2026-08-23 13:00:00,0,0.009755526,0
2905,VIA-00122,2026-08-23 11:16:00,0,0.026027517,0
2906,VIA-00122,2026-08-23 11:46:00,0,0.005139604,0
2907,VIA-00122,2026-08-23 12:16:00,0,0.008430162,0
2908,VIA-00122,2026-08-23 12:46:00,0,0.0054661967,0
2909,VIA-00122,2026-08-23 13:16:00,0,0.0069897277,0
2910,VIA-00122,2026-08-23 13:46:00,0,0.005569449,0
2911,VIA-00122,2026-08-23 14:16:00,0,0.007654504,0
2912,VIA-00122,2026-08-23 14:46:00,0,0.0070270733,0
2913,VIA-00122,2026-08-23 15:16:00,0,0.010045515,0
2914,VIA-00122,2026-08-23 15:46:00,0,0.011076411,0
2915,VIA-00122,2026-08-23 16:16:00,0,0.014888219,0
2916,VIA-00122,2026-08-23 16:46:00,0,0.0053558946,0
2917,VIA-00122,2026-08-23 17:16:00,0,0.0155116925,0
2918,VIA-00122,2026-08-23 17:46:00,0,0.012169006,0
2919,VIA-00122,2026-08-23 18:16:00,0,0.013545949,0
2920,VIA-00122,2026-08-23 18:46:00,0,0.013796234,0
2921,VIA-00122,2026-08-23 19:16:00,0,0.0106381085,0
2922,VIA-00122,2026-08-23 19:46:00,0,0.010116039,0
2923,VIA-00122,2026-08-23 20:16:00,0,0.007992504,0
2924,VIA-00122,2026-08-23 20:46:00,0,0.006038921,0
2925,VIA-00122,2026-08-23 21:16:00,0,0.0038463185,0
2926,VIA-00122,2026-08-23 21:46:00,0,0.00428639,0
2928,VIA-00122,2026-08-23 22:46:00,0,0.012067302,0
2977,VIA-00125,2026-08-22 21:53:00,0,0.040355448,0
2978,VIA-00125,2026-08-22 22:23:00,0,0.011390095,0
2979,VIA-00125,2026-08-22 22:53:00,0,0.032957017,0
2980,VIA-00125,2026-08-22 23:23:00,0,0.012235148,0
2981,VIA-00125,2026-08-22 23:53:00,0,0.016033953,0
2982,VIA-00125,2026-08-23 00:23:00,0,0.08483802,0
2983,VIA-00125,2026-08-23 00:53:00,0,0.017372113,0
2984,VIA-00125,2026-08-23 01:23:00,0,0.016565895,0
2985,VIA-00125,2026-08-23 01:53:00,0,0.04027391,0
2986,VIA-00125,2026-08-23 02:23:00,0,0.03837642,0
2987,VIA-00125,2026-08-23 02:53:00,0,0.026881041,0
2988,VIA-00125,2026-08-23 03:23:00,0,0.025365204,0
2989,VIA-00125,2026-08-23 03:53:00,0,0.031208832,0
2991,VIA-00125,2026-08-23 04:53:00,0,0.026034806,0
2992,VIA-00125,2026-08-23 05:23:00,0,0.02836041,0
2993,VIA-00125,2026-08-23 05:53:00,0,0.0140323145,0
2994,VIA-00125,2026-08-23 06:23:00,0,0.021722037,0
2995,VIA-00125,2026-08-23 06:53:00,0,0.015353775,0
2996,VIA-00125,2026-08-23 07:23:00,0,0.027703868,0
2997,VIA-00125,2026-08-23 07:53:00,0,0.006356149,0
2998,VIA-00125,2026-08-23 08:23:00,0,0.0047968556,0
2999,VIA-00125,2026-08-23 08:53:00,0,0.007048073,0
3000,VIA-00125,2026-08-23 09:23:00,0,0.0037565434,0
3961,VIA-00166,2026-08-21 21:24:00,0,0.042971607,0
3962,VIA-00166,2026-08-21 21:54:00,0,0.020517198,0
3963,VIA-00166,2026-08-21 22:24:00,0,0.017255006,0
3964,VIA-00166,2026-08-21 22:54:00,0,0.021785978,0
3965,VIA-00166,2026-08-21 23:24:00,0,0.026943864,0
3966,VIA-00166,2026-08-21 23:54:00,0,0.03070265,0
3967,VIA-00166,2026-08-22 00:24:00,0,0.035646014,0
3968,VIA-00166,2026-08-22 00:54:00,0,0.06473836,0
3969,VIA-00166,2026-08-22 01:24:00,0,0.06363189,0
3970,VIA-00166,2026-08-22 01:54:00,0,0.06127787,0
3971,VIA-00166,2026-08-22 02:24:00,0,0.099288315,0
3972,VIA-00166,2026-08-22 02:54:00,0,0.05321171,0
3973,VIA-00166,2026-08-22 03:24:00,0,0.12321769,0
3974,VIA-00166,2026-08-22 03:54:00,0,0.05986567,0
3975,VIA-00166,2026-08-22 04:24:00,0,0.10472783,0
3976,VIA-00166,2026-08-22 04:54:00,0,0.06823252,0
3977,VIA-00166,2026-08-22 05:24:00,0,0.05456303,0
3978,VIA-00166,2026-08-22 05:54:00,0,0.07108764,0
3979,VIA-00166,2026-08-22 06:24:00,0,0.03737433,0
3980,VIA-00166,2026-08-22 06:54:00,0,0.057391766,0
3981,VIA-00166,2026-08-22 07:24:00,0,0.023498269,0
3982,VIA-00166,2026-08-22 07:54:00,0,0.027390534,0
3983,VIA-00166,2026-08-22 08:24:00,0,0.029123139,0
3984,VIA-00166,2026-08-22 08:54:00,0,0.016341208,0
4081,VIA-00171,2026-08-21 12:25:00,0,0.050080195,0
4082,VIA-00171,2026-08-21 12:55:00,0,0.03402806,0
4083,VIA-00171,2026-08-21 13:25:00,0,0.034910902,0
4084,VIA-00171,2026-08-21 13:55:00,0,0.05439424,0
4085,VIA-00171,2026-08-21 14:25:00,0,0.012345614,0
4086,VIA-00171,2026-08-21 14:55:00,0,0.0616818,0
4087,VIA-00171,2026-08-21 15:25:00,0,0.044150613,0
4088,VIA-00171,2026-08-21 15:55:00,0,0.012894306,0
4089,VIA-00171,2026-08-21 16:25:00,0,0.047596578,0
4090,VIA-00171,2026-08-21 16:55:00,0,0.01970109,0
4091,VIA-00171,2026-08-21 17:25:00,0,0.059086196,0
4092,VIA-00171,2026-08-21 17:55:00,0,0.06446771,0
4093,VIA-00171,2026-08-21 18:25:00,0,0.060379293,0
4094,VIA-00171,2026-08-21 18:55:00,0,0.018834187,0
4095,VIA-00171,2026-08-21 19:25:00,0,0.02168821,0
4096,VIA-00171,2026-08-21 19:55:00,0,0.02627509,0
4097,VIA-00171,2026-08-21 20:25:00,0,0.019329697,0
4098,VIA-00171,2026-08-21 20:55:00,0,0.014235469,0
4099,VIA-00171,2026-08-21 21:25:00,0,0.011952941,0
4100,VIA-00171,2026-08-21 21:55:00,0,0.0072373566,0
4101,VIA-00171,2026-08-21 22:25:00,0,0.006825063,0
4103,VIA-00171,2026-08-21 23:25:00,0,0.0037667109,0
4104,VIA-00171,2026-08-21 23:55:00,0,0.0023987258,0
4321,VIA-00181,2026-08-23 10:15:00,0,0.036102653,0
4322,VIA-00181,2026-08-23 10:45:00,0,0.023017667,0
4323,VIA-00181,2026-08-23 11:15:00,0,0.039065063,0
4324,VIA-00181,2026-08-23 11:45:00,0,0.03695007,0
4325,VIA-00181,2026-08-23 12:15:00,0,0.046183545,0
4326,VIA-00181,2026-08-23 12:45:00,0,0.053016305,0
4327,VIA-00181,2026-08-23 13:15:00,0,0.06785557,0
4328,VIA-00181,2026-08-23 13:45:00,0,0.053323958,0
4329,VIA-00181,2026-08-23 14:15:00,1,0.08655111,0
4330,VIA-00181,2026-08-23 14:45:00,1,0.08454526,0
4331,VIA-00181,2026-08-23 15:15:00,0,0.08309009,0
4332,VIA-00181,2026-08-23 15:45:00,0,0.11471702,0
4333,VIA-00181,2026-08-23 16:15:00,0,0.16004077,0
4334,VIA-00181,2026-08-23 16:45:00,0,0.08727497,0
4335,VIA-00181,2026-08-23 17:15:00,1,0.052508242,0
4336,VIA-00181,2026-08-23 17:45:00,1,0.0728554,0
4337,VIA-00181,2026-08-23 18:15:00,1,0.70125604,1
4338,VIA-00181,2026-08-23 18:45:00,1,0.62565804,1
4339,VIA-00181,2026-08-23 19:15:00,1,0.47997558,0
4340,VIA-00181,2026-08-23 19:45:00,1,0.36579704,0
4341,VIA-00181,2026-08-23 20:15:00,0,0.35422176,0
4342,VIA-00181,2026-08-23 20:45:00,0,0.013998485,0
4343,VIA-00181,2026-08-23 21:15:00,0,0.012466144,0
4344,VIA-00181,2026-08-23 21:45:00,0,0.012587456,0
4393,VIA-00184,2026-08-21 11:21:00,0,0.024151256,0
4394,VIA-00184,2026-08-21 11:51:00,0,0.018311158,0
4395,VIA-00184,2026-08-21 12:21:00,0,0.019430855,0
4396,VIA-00184,2026-08-21 12:51:00,0,0.029142033,0
4397,VIA-00184,2026-08-21 13:21:00,0,0.055884674,0
4398,VIA-00184,2026-08-21 13:51:00,0,0.06020633,0
4399,VIA-00184,2026-08-21 14:21:00,0,0.068560995,0
4400,VIA-00184,2026-08-21 14:51:00,0,0.09298993,0
4401,VIA-00184,2026-08-21 15:21:00,0,0.102637395,0
4402,VIA-00184,2026-08-21 15:51:00,0,0.10082704,0
4403,VIA-00184,2026-08-21 16:21:00,0,0.06474099,0
4404,VIA-00184,2026-08-21 16:51:00,0,0.12003387,0
4405,VIA-00184,2026-08-21 17:21:00,0,0.13473265,0
4406,VIA-00184,2026-08-21 17:51:00,0,0.11762572,0
4407,VIA-00184,2026-08-21 18:21:00,0,0.102382764,0
4408,VIA-00184,2026-08-21 18:51:00,0,0.095136575,0
4409,VIA-00184,2026-08-21 19:21:00,0,0.090724625,0
4410,VIA-00184,2026-08-21 19:51:00,0,0.062045842,0
4411,VIA-00184,2026-08-21 20:21:00,0,0.07187423,0
4412,VIA-00184,2026-08-21 20:51:00,0,0.053566508,0
4413,VIA-00184,2026-08-21 21:21:00,1,0.041691657,0
4414,VIA-00184,2026-08-21 21:51:00,1,0.03265493,0
4415,VIA-00184,2026-08-21 22:21:00,0,0.022105971,0
4416,VIA-00184,2026-08-21 22:51:00,0,0.021272525,0
4417,VIA-00185,2026-08-22 04:54:00,0,0.045486815,0
4418,VIA-00185,2026-08-22 05:24:00,0,0.005380014,0
4419,VIA-00185,2026-08-22 05:54:00,0,0.01454697,0
4420,VIA-00185,2026-08-22 06:24:00,0,0.014711927,0
4421,VIA-00185,2026-08-22 06:54:00,0,0.003697751,0
4422,VIA-00185,2026-08-22 07:24:00,0,0.0327518,0
4423,VIA-00185,2026-08-22 07:54:00,0,0.024887847,0
4424,VIA-00185,2026-08-22 08:24:00,0,0.023500534,0
4425,VIA-00185,2026-08-22 08:54:00,0,0.028171245,0
4426,VIA-00185,2026-08-22 09:24:00,0,0.05167174,0
4427,VIA-00185,2026-08-22 09:54:00,0,0.035661276,0
4428,VIA-00185,2026-08-22 10:24:00,0,0.03287993,0
4429,VIA-00185,2026-08-22 10:54:00,0,0.033395126,0
4430,VIA-00185,2026-08-22 11:24:00,0,0.021822847,0
4431,VIA-00185,2026-08-22 11:54:00,0,0.030842997,0
4432,VIA-00185,2026-08-22 12:24:00,0,0.020338396,0
4433,VIA-00185,2026-08-22 12:54:00,0,0.030244881,0
4434,VIA-00185,2026-08-22 13:24:00,0,0.00739552,0
4435,VIA-00185,2026-08-22 13:54:00,0,0.015572716,0
4436,VIA-00185,2026-08-22 14:24:00,0,0.028919773,0
4437,VIA-00185,2026-08-22 14:54:00,0,0.0053602853,0
4438,VIA-00185,2026-08-22 15:24:00,0,0.0068081375,0
4439,VIA-00185,2026-08-22 15:54:00,0,0.002057259,0
4440,VIA-00185,2026-08-22 16:24:00,0,0.0027717522,0
4513,VIA-00189,2026-08-24 15:01:00,0,0.030786803,0
4514,VIA-00189,2026-08-24 15:31:00,0,0.0037642568,0
4515,VIA-00189,2026-08-24 16:01:00,0,0.005710776,0
4516,VIA-00189,2026-08-24 16:31:00,0,0.006609419,0
4517,VIA-00189,2026-08-24 17:01:00,0,0.013042653,0
4518,VIA-00189,2026-08-24 17:31:00,0,0.011034032,0
4519,VIA-00189,2026-08-24 18:01:00,0,0.010204484,0
4520,VIA-00189,2026-08-24 18:31:00,0,0.018769758,0
4521,VIA-00189,2026-08-24 19:01:00,0,0.019469133,0
4522,VIA-00189,2026-08-24 19:31:00,0,0.015812565,0
4523,VIA-00189,2026-08-24 20:01:00,0,0.011717684,0
4524,VIA-00189,2026-08-24 20:31:00,0,0.00810528,0
4525,VIA-00189,2026-08-24 21:01:00,0,0.013208835,0
4526,VIA-00189,2026-08-24 21:31:00,0,0.018533498,0
4527,VIA-00189,2026-08-24 22:01:00,0,0.011044778,0
4528,VIA-00189,2026-08-24 22:31:00,0,0.013880653,0
4529,VIA-00189,2026-08-24 23:01:00,0,0.027748628,0
4530,VIA-00189,2026-08-24 23:31:00,0,0.012263332,0
4531,VIA-00189,2026-08-25 00:01:00,0,0.023786405,0
4532,VIA-00189,2026-08-25 00:31:00,0,0.007919015,0
4533,VIA-00189,2026-08-25 01:01:00,0,0.010523142,0
4534,VIA-00189,2026-08-25 01:31:00,0,0.004385198,0
4535,VIA-00189,2026-08-25 02:01:00,0,0.0083740875,0
4536,VIA-00189,2026-08-25 02:31:00,0,0.0054416847,0
4585,VIA-00192,2026-08-23 01:30:00,0,0.04958817,0
4586,VIA-00192,2026-08-23 02:00:00,0,0.031286042,0
4587,VIA-00192,2026-08-23 02:30:00,0,0.043380223,0
4588,VIA-00192,2026-08-23 03:00:00,0,0.039988782,0
4589,VIA-00192,2026-08-23 03:30:00,0,0.0498758,0
4590,VIA-00192,2026-08-23 04:00:00,0,0.046617925,0
4591,VIA-00192,2026-08-23 04:30:00,0,0.058815926,0
4592,VIA-00192,2026-08-23 05:00:00,0,0.054751687,0
4594,VIA-00192,2026-08-23 06:00:00,0,0.07200682,0
4595,VIA-00192,2026-08-23 06:30:00,0,0.07387248,0
4596,VIA-00192,2026-08-23 07:00:00,0,0.061734058,0
4597,VIA-00192,2026-08-23 07:30:00,0,0.07068437,0
4598,VIA-00192,2026-08-23 08:00:00,0,0.05056446,0
4600,VIA-00192,2026-08-23 09:00:00,0,0.037483726,0
4601,VIA-00192,2026-08-23 09:30:00,0,0.04091572,0
4602,VIA-00192,2026-08-23 10:00:00,0,0.027082426,0
4603,VIA-00192,2026-08-23 10:30:00,0,0.028330347,0
4604,VIA-00192,2026-08-23 11:00:00,0,0.022184322,0
4605,VIA-00192,2026-08-23 11:30:00,0,0.017690483,0
4606,VIA-00192,2026-08-23 12:00:00,0,0.016518746,0
4607,VIA-00192,2026-08-23 12:30:00,0,0.012328305,0
4608,VIA-00192,2026-08-23 13:00:00,0,0.010641426,0
4657,VIA-00195,2026-08-23 23:43:00,0,0.022822049,0
4658,VIA-00195,2026-08-24 00:13:00,0,0.051342297,0
4659,VIA-00195,2026-08-24 00:43:00,0,0.03521071,0
4660,VIA-00195,2026-08-24 01:13:00,0,0.05083124,0
4661,VIA-00195,2026-08-24 01:43:00,0,0.081908904,0
4662,VIA-00195,2026-08-24 02:13:00,0,0.108757116,0
4663,VIA-00195,2026-08-24 02:43:00,0,0.115517795,0
4664,VIA-00195,2026-08-24 03:13:00,0,0.10634787,0
4665,VIA-00195,2026-08-24 03:43:00,0,0.19244179,0
4666,VIA-00195,2026-08-24 04:13:00,0,0.21000376,0
4667,VIA-00195,2026-08-24 04:43:00,0,0.19425783,0
4668,VIA-00195,2026-08-24 05:13:00,0,0.22002117,0
4669,VIA-00195,2026-08-24 05:43:00,0,0.22393966,0
4670,VIA-00195,2026-08-24 06:13:00,0,0.22421612,0
4671,VIA-00195,2026-08-24 06:43:00,0,0.103642836,0
4672,VIA-00195,2026-08-24 07:13:00,0,0.17040746,0
4673,VIA-00195,2026-08-24 07:43:00,0,0.11571257,0
4675,VIA-00195,2026-08-24 08:43:00,0,0.07433581,0
4676,VIA-00195,2026-08-24 09:13:00,0,0.062853605,0
4677,VIA-00195,2026-08-24 09:43:00,0,0.052033283,0
4678,VIA-00195,2026-08-24 10:13:00,0,0.032666847,0
4679,VIA-00195,2026-08-24 10:43:00,0,0.024541754,0
4680,VIA-00195,2026-08-24 11:13:00,0,0.019697139,0
4729,VIA-00198,2026-08-22 19:50:00,0,0.020341866,0
4730,VIA-00198,2026-08-22 20:20:00,0,0.01815395,0
4731,VIA-00198,2026-08-22 20:50:00,0,0.044668294,0
4732,VIA-00198,2026-08-22 21:20:00,0,0.033754464,0
4733,VIA-00198,2026-08-22 21:50:00,0,0.05611211,0
4734,VIA-00198,2026-08-22 22:20:00,0,0.07816128,0
4735,VIA-00198,2026-08-22 22:50:00,0,0.07835434,0
4736,VIA-00198,2026-08-22 23:20:00,0,0.06365215,0
4737,VIA-00198,2026-08-22 23:50:00,0,0.10764429,0
4738,VIA-00198,2026-08-23 00:20:00,0,0.10623839,0
4739,VIA-00198,2026-08-23 00:50:00,0,0.11265515,0
4740,VIA-00198,2026-08-23 01:20:00,0,0.10397385,0
4741,VIA-00198,2026-08-23 01:50:00,0,0.09994602,0
4742,VIA-00198,2026-08-23 02:20:00,0,0.08216749,0
4743,VIA-00198,2026-08-23 02:50:00,0,0.071290255,0
4744,VIA-00198,2026-08-23 03:20:00,0,0.05515079,0
4745,VIA-00198,2026-08-23 03:50:00,1,0.06933173,0
4746,VIA-00198,2026-08-23 04:20:00,1,0.038281962,0
4747,VIA-00198,2026-08-23 04:50:00,0,0.024657406,0
4748,VIA-00198,2026-08-23 05:20:00,0,0.05384568,0
4749,VIA-00198,2026-08-23 05:50:00,0,0.025334949,0
4750,VIA-00198,2026-08-23 06:20:00,0,0.022140406,0
4751,VIA-00198,2026-08-23 06:50:00,0,0.033680808,0
4752,VIA-00198,2026-08-23 07:20:00,0,0.020035986,0
4897,VIA-00205,2026-08-24 20:12:00,0,0.04453269,0
4898,VIA-00205,2026-08-24 20:42:00,0,0.013582866,0
4899,VIA-00205,2026-08-24 21:12:00,0,0.032060683,0
4900,VIA-00205,2026-08-24 21:42:00,0,0.028582538,0
4901,VIA-00205,2026-08-24 22:12:00,0,0.060700253,0
4902,VIA-00205,2026-08-24 22:42:00,0,0.036549184,0
4903,VIA-00205,2026-08-24 23:12:00,0,0.052525084,0
4904,VIA-00205,2026-08-24 23:42:00,0,0.09257275,0
4905,VIA-00205,2026-08-25 00:12:00,0,0.07778227,0
4906,VIA-00205,2026-08-25 00:42:00,0,0.10296117,0
4907,VIA-00205,2026-08-25 01:12:00,0,0.101964675,0
4908,VIA-00205,2026-08-25 01:42:00,0,0.07412478,0
4909,VIA-00205,2026-08-25 02:12:00,0,0.05347757,0
4910,VIA-00205,2026-08-25 02:42:00,0,0.056023408,0
4911,VIA-00205,2026-08-25 03:12:00,0,0.10561564,0
4912,VIA-00205,2026-08-25 03:42:00,0,0.045106556,0
4913,VIA-00205,2026-08-25 04:12:00,0,0.04434535,0
4914,VIA-00205,2026-08-25 04:42:00,0,0.03704545,0
4915,VIA-00205,2026-08-25 05:12:00,0,0.03557514,0
4916,VIA-00205,2026-08-25 05:42:00,0,0.020211719,0
4917,VIA-00205,2026-08-25 06:12:00,0,0.017435946,0
4918,VIA-00205,2026-08-25 06:42:00,0,0.021701882,0
4919,VIA-00205,2026-08-25 07:12:00,0,0.008823147,0
4920,VIA-00205,2026-08-25 07:42:00,0,0.01060293,0
5329,VIA-00223,2026-08-21 06:57:00,0,0.038901303,0
5330,VIA-00223,2026-08-21 07:27:00,0,0.008572747,0
5331,VIA-00223,2026-08-21 07:57:00,0,0.012148567,0
5332,VIA-00223,2026-08-21 08:27:00,0,0.0122255385,0
5333,VIA-00223,2026-08-21 08:57:00,0,0.013173963,0
5334,VIA-00223,2026-08-21 09:27:00,0,0.01641459,0
5335,VIA-00223,2026-08-21 09:57:00,0,0.011909791,0
5336,VIA-00223,2026-08-21 10:27:00,0,0.013398956,0
5337,VIA-00223,2026-08-21 10:57:00,0,0.014096637,0
5338,VIA-00223,2026-08-21 11:27:00,0,0.015590114,0
5339,VIA-00223,2026-08-21 11:57:00,0,0.014367061,0
5340,VIA-00223,2026-08-21 12:27:00,0,0.012367115,0
5341,VIA-00223,2026-08-21 12:57:00,0,0.028921485,0
5342,VIA-00223,2026-08-21 13:27:00,0,0.0079286415,0
5343,VIA-00223,2026-08-21 13:57:00,0,0.019453937,0
5344,VIA-00223,2026-08-21 14:27:00,0,0.019510165,0
5345,VIA-00223,2026-08-21 14:57:00,0,0.009564218,0
5346,VIA-00223,2026-08-21 15:27:00,0,0.015326116,0
5347,VIA-00223,2026-08-21 15:57:00,0,0.0062511656,0
5348,VIA-00223,2026-08-21 16:27:00,0,0.009332923,0
5349,VIA-00223,2026-08-21 16:57:00,0,0.0040752846,0
5350,VIA-00223,2026-08-21 17:27:00,0,0.0033140348,0
5351,VIA-00223,2026-08-21 17:57:00,0,0.0038630536,0
5352,VIA-00223,2026-08-21 18:27:00,0,0.002603017,0
5353,VIA-00224,2026-08-21 17:03:00,0,0.03318956,0
5354,VIA-00224,2026-08-21 17:33:00,0,0.0018505167,0
5355,VIA-00224,2026-08-21 18:03:00,0,0.007506449,0
5356,VIA-00224,2026-08-21 18:33:00,0,0.006680606,0
5357,VIA-00224,2026-08-21 19:03:00,0,0.0054932716,0
5358,VIA-00224,2026-08-21 19:33:00,0,0.00708277,0
5359,VIA-00224,2026-08-21 20:03:00,0,0.008044078,0
5360,VIA-00224,2026-08-21 20:33:00,0,0.004695871,0
5361,VIA-00224,2026-08-21 21:03:00,0,0.006745101,0
5362,VIA-00224,2026-08-21 21:33:00,0,0.008539198,0
5363,VIA-00224,2026-08-21 22:03:00,0,0.018019626,0
5364,VIA-00224,2026-08-21 22:33:00,0,0.005899942,0
5365,VIA-00224,2026-08-21 23:03:00,0,0.011102427,0
5366,VIA-00224,2026-08-21 23:33:00,0,0.0076938854,0
5367,VIA-00224,2026-08-22 00:03:00,0,0.008014529,0
5368,VIA-00224,2026-08-22 00:33:00,0,0.007819561,0
5369,VIA-00224,2026-08-22 01:03:00,0,0.0100692045,0
5371,VIA-00224,2026-08-22 02:03:00,0,0.01181596,0
5372,VIA-00224,2026-08-22 02:33:00,0,0.0023397782,0
5373,VIA-00224,2026-08-22 03:03:00,0,0.003058055,0
5374,VIA-00224,2026-08-22 03:33:00,0,0.0064075664,0
5375,VIA-00224,2026-08-22 04:03:00,0,0.00214535,0
5376,VIA-00224,2026-08-22 04:33:00,0,0.0012218126,0
5569,VIA-00233,2026-08-21 17:10:00,0,0.039372835,0
5570,VIA-00233,2026-08-21 17:40:00,0,0.004653362,0
5571,VIA-00233,2026-08-21 18:10:00,0,0.01996979,0
5572,VIA-00233,2026-08-21 18:40:00,0,0.018683841,0
5573,VIA-00233,2026-08-21 19:10:00,0,0.010546159,0
5574,VIA-00233,2026-08-21 19:40:00,0,0.039723005,0
5575,VIA-00233,2026-08-21 20:10:00,0,0.03422262,0
5576,VIA-00233,2026-08-21 20:40:00,0,0.040600732,0
5577,VIA-00233,2026-08-21 21:10:00,0,0.040184356,0
5578,VIA-00233,2026-08-21 21:40:00,0,0.044559643,0
5579,VIA-00233,2026-08-21 22:10:00,0,0.048458964,0
5580,VIA-00233,2026-08-21 22:40:00,0,0.035296828,0
5581,VIA-00233,2026-08-21 23:10:00,0,0.029385395,0
5582,VIA-00233,2026-08-21 23:40:00,0,0.042586286,0
5583,VIA-00233,2026-08-22 00:10:00,0,0.034549404,0
5584,VIA-00233,2026-08-22 00:40:00,0,0.017751181,0
5585,VIA-00233,2026-08-22 01:10:00,0,0.015343116,0
5586,VIA-00233,2026-08-22 01:40:00,0,0.03720585,0
5587,VIA-00233,2026-08-22 02:10:00,0,0.025152393,0
5588,VIA-00233,2026-08-22 02:40:00,0,0.01680962,0
5589,VIA-00233,2026-08-22 03:10:00,0,0.01083294,0
5590,VIA-00233,2026-08-22 03:40:00,0,0.011601119,0
5591,VIA-00233,2026-08-22 04:10:00,0,0.00690173,0
5592,VIA-00233,2026-08-22 04:40:00,0,0.0035558867,0
5617,VIA-00235,2026-08-23 16:03:00,0,0.0126645425,0
5618,VIA-00235,2026-08-23 16:33:00,0,0.0069521517,0
5619,VIA-00235,2026-08-23 17:03:00,0,0.009782145,0
5620,VIA-00235,2026-08-23 17:33:00,0,0.014451445,0
5621,VIA-00235,2026-08-23 18:03:00,0,0.0072615747,0
5622,VIA-00235,2026-08-23 18:33:00,0,0.016003799,0
5623,VIA-00235,2026-08-23 19:03:00,0,0.030174918,0
5624,VIA-00235,2026-08-23 19:33:00,0,0.015730567,0
5625,VIA-00235,2026-08-23 20:03:00,0,0.04174665,0
5626,VIA-00235,2026-08-23 20:33:00,0,0.055093665,0
5627,VIA-00235,2026-08-23 21:03:00,0,0.030223753,0
5629,VIA-00235,2026-08-23 22:03:00,0,0.07208656,0
5630,VIA-00235,2026-08-23 22:33:00,0,0.110697486,0
5631,VIA-00235,2026-08-23 23:03:00,0,0.11292684,0
5632,VIA-00235,2026-08-23 23:33:00,0,0.106083006,0
5633,VIA-00235,2026-08-24 00:03:00,0,0.10681322,0
5634,VIA-00235,2026-08-24 00:33:00,0,0.083805375,0
5635,VIA-00235,2026-08-24 01:03:00,0,0.08381325,0
5636,VIA-00235,2026-08-24 01:33:00,0,0.06835959,0
5637,VIA-00235,2026-08-24 02:03:00,0,0.05616254,0
5638,VIA-00235,2026-08-24 02:33:00,0,0.043769713,0
5639,VIA-00235,2026-08-24 03:03:00,0,0.046150975,0
5640,VIA-00235,2026-08-24 03:33:00,0,0.030779503,0
5713,VIA-00239,2026-08-25 15:11:00,0,0.019990234,0
5714,VIA-00239,2026-08-25 15:41:00,0,0.008910912,0
5715,VIA-00239,2026-08-25 16:11:00,0,0.007905881,0
5716,VIA-00239,2026-08-25 16:41:00,0,0.005791438,0
5717,VIA-00239,2026-08-25 17:11:00,0,0.003925629,0
5718,VIA-00239,2026-08-25 17:41:00,0,0.006219462,0
5719,VIA-00239,2026-08-25 18:11:00,0,0.0061677257,0
5720,VIA-00239,2026-08-25 18:41:00,0,0.01215701,0
5721,VIA-00239,2026-08-25 19:11:00,0,0.011292327,0
5722,VIA-00239,2026-08-25 19:41:00,0,0.0112219835,0
5723,VIA-00239,2026-08-25 20:11:00,0,0.01315642,0
5724,VIA-00239,2026-08-25 20:41:00,0,0.01771477,0
5725,VIA-00239,2026-08-25 21:11:00,0,0.017458674,0
5726,VIA-00239,2026-08-25 21:41:00,0,0.014184397,0
5727,VIA-00239,2026-08-25 22:11:00,0,0.01740369,0
5728,VIA-00239,2026-08-25 22:41:00,0,0.019088782,0
5729,VIA-00239,2026-08-25 23:11:00,0,0.010804867,0
5730,VIA-00239,2026-08-25 23:41:00,0,0.018831631,0
5731,VIA-00239,2026-08-26 00:11:00,0,0.023515265,0
5732,VIA-00239,2026-08-26 00:41:00,0,0.0057699634,0
