fila_bronze,order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,columnas_con_problemas,en_cuarentena
181,ORD-2026-00181,CLI-079,PROD-009,2026-08-19 22:52:00,Tarija,CAM-26,CHO-146,186,184.0,48,44.4,1,0,0,,False
182,ORD-2026-00182,CLI-022,PROD-010,2026-08-28 18:05:00,Cochabamba,CAM-19,CHO-041,488,472.0,24,15.0,1,0,0,,False
183,ORD-2026-00183,CLI-018,PROD-049,2026-08-17 08:51:00,Oruro,CAM-05,CHO-150,390,390.0,48,54.1,0,1,0,,False
184,ORD-2026-00184,CLI-083,PROD-051,2026-08-19 06:44:00,La Paz,CAM-09,CHO-093,77,72.0,24,19.6,1,0,0,,False
185,ORD-2026-00185,CLI-014,PROD-007,2026-08-17 09:49:00,Cochabamba,CAM-17,CHO-131,173,173.0,24,17.7,1,1,1,,False
186,ORD-2026-00186,CLI-090,PROD-037,2026-08-20 09:05:00,Cochabamba,CAM-23,CHO-065,399,383.0,72,80.1,0,0,0,,False
187,ORD-2026-00187,CLI-044,PROD-011,2026-08-18 05:58:00,La Paz,CAM-09,CHO-137,471,471.0,24,13.9,1,1,1,,False
188,ORD-2026-00188,CLI-078,PROD-029,2026-08-11 22:14:00,Oruro,CAM-16,CHO-067,127,127.0,72,52.8,1,1,1,,False
189,ORD-2026-00189,CLI-097,PROD-024,2026-08-06 14:47:00,Tarija,CAM-03,CHO-082,256,256.0,24,20.7,1,1,1,,False
190,ORD-2026-00190,CLI-064,PROD-055,2026-08-10 05:37:00,La Paz,CAM-27,CHO-007,158,158.0,24,25.0,0,1,0,,False
191,ORD-2026-00191,CLI-057,PROD-013,2026-08-26 15:49:00,La Paz,CAM-09,CHO-057,195,195.0,48,32.5,1,1,1,,False
192,ORD-2026-00192,CLI-080,PROD-022,2026-08-16 04:47:00,La Paz,CAM-28,CHO-084,384,384.0,24,19.1,1,1,1,,False
193,ORD-2026-00193,CLI-096,PROD-054,2026-08-09 11:01:00,Tarija,CAM-12,CHO-009,69,69.0,24,20.9,1,1,1,,False
194,ORD-2026-00194,CLI-006,PROD-003,2026-08-08 17:20:00,Cochabamba,CAM-08,CHO-086,274,274.0,48,31.8,1,1,1,,False
195,ORD-2026-00195,CLI-037,PROD-048,2026-08-03 19:40:00,Tarija,CAM-26,CHO-012,400,400.0,72,67.4,1,1,1,,False
196,ORD-2026-00196,CLI-045,PROD-034,2026-08-26 07:05:00,La Paz,CAM-09,CHO-057,364,364.0,24,19.8,1,1,1,,False
197,ORD-2026-00197,CLI-003,PROD-050,2026-08-28 15:15:00,Tarija,CAM-03,CHO-122,412,412.0,72,55.3,1,1,1,,False
198,ORD-2026-00198,CLI-023,PROD-025,2026-08-28 15:36:00,Tarija,CAM-12,CHO-036,313,313.0,48,43.3,1,1,1,,False
199,ORD-2026-00199,CLI-048,PROD-002,2026-08-14 01:42:00,Oruro,CAM-05,CHO-038,327,327.0,48,43.2,1,1,1,,False
200,ORD-2026-00200,CLI-047,PROD-013,2026-08-15 21:26:00,Cochabamba,CAM-08,CHO-124,369,369.0,24,25.2,0,1,0,,False
201,ORD-2026-00201,CLI-010,PROD-017,2026-08-10 04:48:00,Cochabamba,CAM-23,CHO-124,401,401.0,24,18.7,1,1,1,,False
202,ORD-2026-00202,CLI-030,PROD-043,2026-08-14 13:34:00,Santa Cruz,CAM-13,CHO-079,436,436.0,72,73.0,0,1,0,,False
203,ORD-2026-00203,CLI-052,PROD-054,2026-08-08 02:30:00,Tarija,CAM-03,CHO-043,464,455.0,24,19.7,1,0,0,,False
204,ORD-2026-00204,CLI-085,PROD-047,2026-08-01 21:04:00,Santa Cruz,CAM-25,CHO-104,220,220.0,24,22.9,1,1,1,,False
205,ORD-2026-00205,CLI-036,PROD-055,2026-08-05 03:50:00,Cochabamba,CAM-01,CHO-055,44,44.0,48,23.0,1,1,1,,False
206,ORD-2026-00206,CLI-037,PROD-056,2026-08-03 06:22:00,Cochabamba,CAM-22,CHO-151,444,444.0,48,36.7,1,1,1,,False
207,ORD-2026-00207,CLI-058,PROD-001,2026-08-08 12:38:00,Santa Cruz,CAM-20,CHO-029,472,472.0,72,81.8,0,1,0,,False
208,ORD-2026-00208,CLI-030,PROD-053,2026-08-13 14:20:00,Oruro,CAM-05,CHO-144,397,397.0,24,20.9,1,1,1,,False
209,ORD-2026-00209,CLI-055,PROD-048,2026-08-17 10:37:00,Cochabamba,CAM-17,CHO-016,324,324.0,72,59.7,1,1,1,,False
210,ORD-2026-00210,CLI-073,PROD-019,2026-08-20 00:15:00,Tarija,CAM-12,CHO-050,472,472.0,72,54.6,1,1,1,,False
211,ORD-2026-00211,CLI-073,PROD-003,2026-08-21 17:47:00,La Paz,CAM-30,CHO-072,304,304.0,24,14.6,1,1,1,,False
212,ORD-2026-00212,CLI-035,PROD-010,2026-08-26 10:23:00,Cochabamba,CAM-23,CHO-147,270,270.0,24,25.7,0,1,0,,False
213,ORD-2026-00213,CLI-079,PROD-049,2026-08-26 19:55:00,La Paz,CAM-09,CHO-017,228,228.0,24,19.4,1,1,1,,False
214,ORD-2026-00214,CLI-089,PROD-057,2026-08-19 13:21:00,Tarija,CAM-12,CHO-036,428,428.0,24,22.1,1,1,1,,False
215,ORD-2026-00215,CLI-013,PROD-037,2026-08-05 19:04:00,Santa Cruz,CAM-04,CHO-099,86,86.0,24,20.6,1,1,1,,False
216,ORD-2026-00216,CLI-053,PROD-037,2026-08-11 06:01:00,Oruro,CAM-07,CHO-119,188,188.0,48,53.1,0,1,0,,False
217,ORD-2026-00217,CLI-094,PROD-041,2026-08-12 01:52:00,La Paz,CAM-28,CHO-137,423,423.0,48,43.1,1,1,1,,False
218,ORD-2026-00218,CLI-036,PROD-038,2026-08-04 19:54:00,Cochabamba,CAM-19,CHO-069,262,262.0,72,45.0,1,1,1,,False
219,ORD-2026-00219,CLI-070,PROD-048,2026-08-17 04:45:00,Cochabamba,CAM-08,CHO-145,93,88.0,48,50.7,0,0,0,,False
220,ORD-2026-00220,CLI-033,PROD-039,2026-08-25 19:43:00,Tarija,CAM-03,CHO-012,485,485.0,72,47.7,1,1,1,,False
221,ORD-2026-00221,CLI-053,PROD-044,2026-08-24 15:00:00,La Paz,CAM-27,CHO-021,114,100.0,72,65.0,1,0,0,,False
222,ORD-2026-00222,CLI-002,PROD-025,2026-08-07 17:06:00,Santa Cruz,CAM-13,CHO-053,209,209.0,72,72.0,1,1,1,,False
223,ORD-2026-00223,CLI-018,PROD-046,2026-08-01 18:53:00,Tarija,CAM-26,CHO-088,153,153.0,24,16.0,1,1,1,,False
224,ORD-2026-00224,CLI-008,PROD-037,2026-08-17 15:17:00,Cochabamba,CAM-19,CHO-077,292,292.0,24,18.6,1,1,1,,False
225,ORD-2026-00225,CLI-050,PROD-008,2026-08-23 06:29:00,Tarija,CAM-26,CHO-082,287,281.0,72,70.4,1,0,0,,False
226,ORD-2026-00226,CLI-038,PROD-046,2026-08-01 21:54:00,Oruro,CAM-07,CHO-051,451,451.0,72,71.2,1,1,1,,False
227,ORD-2026-00227,CLI-075,PROD-006,2026-08-11 19:48:00,Oruro,CAM-24,CHO-144,115,115.0,72,40.7,1,1,1,,False
228,ORD-2026-00228,CLI-003,PROD-013,2026-08-03 09:23:00,Oruro,CAM-05,CHO-110,199,199.0,72,60.8,1,1,1,,False
229,ORD-2026-00229,CLI-011,PROD-007,2026-08-19 03:53:00,La Paz,CAM-15,CHO-072,268,268.0,48,39.7,1,1,1,,False
230,ORD-2026-00230,CLI-057,PROD-058,2026-08-08 11:09:00,La Paz,CAM-09,CHO-023,257,257.0,24,21.0,1,1,1,,False
231,ORD-2026-00231,CLI-073,PROD-005,2026-08-12 07:45:00,Tarija,CAM-03,CHO-009,364,364.0,48,46.1,1,1,1,,False
232,ORD-2026-00232,CLI-065,PROD-013,2026-08-16 19:02:00,Cochabamba,CAM-08,CHO-111,307,307.0,48,38.8,1,1,1,,False
233,ORD-2026-00233,CLI-067,PROD-060,2026-08-19 01:21:00,Cochabamba,CAM-08,CHO-065,225,225.0,24,12.5,1,1,1,,False
234,ORD-2026-00234,CLI-096,PROD-031,2026-08-20 20:18:00,Tarija,CAM-03,CHO-050,351,351.0,24,20.7,1,1,1,,False
235,ORD-2026-00235,CLI-051,PROD-044,2026-08-25 14:08:00,Santa Cruz,CAM-14,CHO-020,244,244.0,72,52.1,1,1,1,,False
236,ORD-2026-00236,CLI-077,PROD-022,2026-08-12 11:51:00,Tarija,CAM-12,CHO-088,307,307.0,24,15.0,1,1,1,,False
237,ORD-2026-00237,CLI-060,PROD-042,2026-08-06 18:50:00,Oruro,CAM-16,CHO-144,448,448.0,48,44.1,1,1,1,,False
238,ORD-2026-00238,CLI-032,PROD-017,2026-08-24 19:59:00,Cochabamba,CAM-01,CHO-140,18,18.0,48,45.5,1,1,1,,False
239,ORD-2026-00239,CLI-001,PROD-055,2026-08-15 10:44:00,Tarija,CAM-26,CHO-012,393,393.0,24,22.4,1,1,1,,False
240,ORD-2026-00240,CLI-040,PROD-049,2026-08-19 06:56:00,Cochabamba,CAM-01,CHO-014,495,495.0,24,22.2,1,1,1,,False
241,ORD-2026-00241,CLI-055,PROD-031,2026-08-29 10:17:00,Cochabamba,CAM-22,CHO-086,64,52.0,24,21.4,1,0,0,,False
242,ORD-2026-00242,CLI-087,PROD-056,2026-08-06 02:12:00,Oruro,CAM-05,CHO-150,326,326.0,48,34.3,1,1,1,,False
243,ORD-2026-00243,CLI-047,PROD-056,2026-08-10 09:39:00,La Paz,CAM-09,CHO-021,45,45.0,48,36.3,1,1,1,,False
244,ORD-2026-00244,CLI-033,PROD-044,2026-08-29 00:31:00,Santa Cruz,CAM-21,CHO-034,404,404.0,24,18.1,1,1,1,,False
245,ORD-2026-00245,CLI-094,PROD-053,2026-08-28 01:31:00,Santa Cruz,CAM-14,CHO-129,184,184.0,48,42.6,1,1,1,,False
246,ORD-2026-00246,CLI-004,PROD-014,2026-08-28 14:45:00,Oruro,CAM-16,CHO-032,28,28.0,48,41.9,1,1,1,,False
247,ORD-2026-00247,CLI-093,PROD-040,2026-08-06 13:44:00,Santa Cruz,CAM-13,CHO-092,238,238.0,48,53.4,0,1,0,,False
248,ORD-2026-00248,CLI-070,PROD-052,2026-08-30 15:02:00,Tarija,CAM-03,CHO-045,414,414.0,48,42.3,1,1,1,,False
249,ORD-2026-00249,CLI-095,PROD-025,2026-08-05 02:54:00,Oruro,CAM-05,CHO-144,91,79.0,48,41.3,1,0,0,,False
250,ORD-2026-00250,CLI-007,PROD-037,2026-08-15 20:42:00,Cochabamba,CAM-17,CHO-145,91,91.0,72,66.6,1,1,1,,False
251,ORD-2026-00251,CLI-087,PROD-015,2026-08-09 00:26:00,Oruro,CAM-05,CHO-119,172,172.0,72,63.7,1,1,1,,False
252,ORD-2026-00252,CLI-055,PROD-020,2026-08-17 03:28:00,Santa Cruz,CAM-14,CHO-013,127,127.0,48,39.3,1,1,1,,False
253,ORD-2026-00253,CLI-035,PROD-016,2026-08-13 13:54:00,Cochabamba,CAM-19,CHO-147,203,186.0,48,51.1,0,0,0,,False
254,ORD-2026-00254,CLI-069,PROD-026,2026-08-17 07:28:00,Cochabamba,CAM-17,CHO-065,335,335.0,24,22.3,1,1,1,,False
255,ORD-2026-00255,CLI-016,PROD-040,2026-08-27 10:51:00,La Paz,CAM-09,CHO-066,165,165.0,24,23.4,1,1,1,,False
256,ORD-2026-00256,CLI-067,PROD-049,2026-08-27 20:23:00,Oruro,CAM-05,CHO-067,196,196.0,72,42.6,1,1,1,,False
257,ORD-2026-00257,CLI-089,PROD-023,2026-08-30 04:58:00,La Paz,CAM-28,CHO-023,135,135.0,72,47.2,1,1,1,,False
258,ORD-2026-00258,CLI-027,PROD-018,2026-08-10 14:50:00,La Paz,CAM-27,CHO-137,245,245.0,72,65.1,1,1,1,,False
259,ORD-2026-00259,CLI-045,PROD-056,2026-08-18 09:47:00,Cochabamba,CAM-22,CHO-112,420,420.0,24,21.3,1,1,1,,False
260,ORD-2026-00260,CLI-001,PROD-040,2026-08-28 09:24:00,Tarija,CAM-12,CHO-105,498,498.0,72,57.3,1,1,1,,False
261,ORD-2026-00261,CLI-012,PROD-037,2026-08-24 18:23:00,Tarija,CAM-12,CHO-015,365,353.0,24,24.1,0,0,0,,False
262,ORD-2026-00262,CLI-059,PROD-025,2026-08-28 17:01:00,Tarija,CAM-26,CHO-031,340,340.0,48,41.3,1,1,1,,False
263,ORD-2026-00263,CLI-014,PROD-035,2026-08-22 21:29:00,La Paz,CAM-28,CHO-057,173,173.0,48,44.5,1,1,1,,False
264,ORD-2026-00264,CLI-012,PROD-058,2026-08-22 06:37:00,Cochabamba,CAM-23,CHO-016,142,142.0,72,54.5,1,1,1,,False
265,ORD-2026-00265,CLI-096,PROD-026,2026-08-10 06:06:00,La Paz,CAM-09,CHO-052,204,204.0,24,20.6,1,1,1,,False
266,ORD-2026-00266,CLI-063,PROD-017,2026-08-11 13:45:00,La Paz,CAM-28,CHO-126,171,171.0,48,51.3,0,1,0,,False
267,ORD-2026-00267,CLI-047,PROD-022,2026-08-12 02:08:00,La Paz,CAM-28,CHO-002,365,365.0,48,50.0,0,1,0,,False
268,ORD-2026-00268,CLI-006,PROD-020,2026-08-23 16:08:00,Cochabamba,CAM-08,CHO-069,146,135.0,24,15.9,1,0,0,,False
269,ORD-2026-00269,CLI-025,PROD-001,2026-08-26 07:05:00,Cochabamba,CAM-08,CHO-033,144,144.0,72,72.7,0,1,0,,False
270,ORD-2026-00270,CLI-026,PROD-014,2026-08-18 01:09:00,Santa Cruz,CAM-10,CHO-030,290,290.0,48,51.2,0,1,0,,False
271,ORD-2026-00271,CLI-056,PROD-005,2026-08-13 15:08:00,Oruro,CAM-02,CHO-022,153,153.0,48,48.7,0,1,0,,False
272,ORD-2026-00272,CLI-057,PROD-035,2026-08-04 14:07:00,Oruro,CAM-05,CHO-110,171,171.0,48,37.8,1,1,1,,False
273,ORD-2026-00273,CLI-086,PROD-056,2026-08-26 15:11:00,Cochabamba,CAM-23,CHO-077,471,471.0,72,59.6,1,1,1,,False
274,ORD-2026-00274,CLI-043,PROD-034,2026-08-11 09:18:00,Santa Cruz,CAM-06,CHO-142,155,155.0,72,77.9,0,1,0,,False
275,ORD-2026-00275,CLI-021,PROD-007,2026-08-08 01:08:00,Oruro,CAM-07,CHO-003,29,29.0,48,45.1,1,1,1,,False
276,ORD-2026-00276,CLI-016,PROD-007,2026-08-27 11:45:00,Oruro,CAM-05,CHO-067,180,180.0,72,39.9,1,1,1,,False
277,ORD-2026-00277,CLI-097,PROD-051,2026-08-30 22:47:00,Cochabamba,CAM-23,CHO-058,204,204.0,24,20.5,1,1,1,,False
278,ORD-2026-00278,CLI-011,PROD-056,2026-08-01 16:41:00,Oruro,CAM-07,CHO-117,338,338.0,24,26.2,0,1,0,,False
279,ORD-2026-00279,CLI-030,PROD-008,2026-08-03 06:44:00,Cochabamba,CAM-08,CHO-112,363,363.0,24,17.3,1,1,1,,False
280,ORD-2026-00280,CLI-046,PROD-041,2026-08-16 01:27:00,Tarija,CAM-03,CHO-146,54,54.0,48,39.7,1,1,1,,False
281,ORD-2026-00281,CLI-059,PROD-003,2026-08-30 06:17:00,Cochabamba,CAM-08,CHO-019,253,253.0,24,22.6,1,1,1,,False
282,ORD-2026-00282,CLI-040,PROD-008,2026-08-04 07:14:00,La Paz,CAM-28,CHO-148,285,,48,38.8,1,1,1,cantidad_entregada,True
283,ORD-2026-00283,CLI-058,PROD-039,2026-08-07 16:48:00,Santa Cruz,CAM-20,CHO-141,210,210.0,48,37.3,1,1,1,,False
284,ORD-2026-00284,CLI-034,PROD-045,2026-08-17 03:41:00,Cochabamba,CAM-01,CHO-033,373,373.0,48,46.2,1,1,1,,False
285,ORD-2026-00285,CLI-039,PROD-041,2026-08-26 17:38:00,Santa Cruz,CAM-14,CHO-062,259,259.0,24,21.5,1,1,1,,False
286,ORD-2026-00286,CLI-001,PROD-026,2026-08-25 19:57:00,Tarija,CAM-26,CHO-012,444,444.0,48,36.6,1,1,1,,False
287,ORD-2026-00287,CLI-049,PROD-036,2026-08-06 23:17:00,Santa Cruz,CAM-14,CHO-103,199,199.0,72,78.6,0,1,0,,False
288,ORD-2026-00288, cli-014 ,PROD-033,2026-08-09 20:02:00,Santa Cruz,CAM-04,CHO-059,71,71.0,24,23.3,1,1,1,cliente_id,True
289,ORD-2026-00289,CLI-025,PROD-050,2026-08-03 12:19:00,Oruro,CAM-05,CHO-119,157,157.0,48,28.5,1,1,1,,False
290,ORD-2026-00290,CLI-041,PROD-024,2026-08-15 05:15:00,Tarija,CAM-03,CHO-010,41,41.0,24,22.7,1,1,1,,False
291,ORD-2026-00291,CLI-048,PROD-045,2026-08-18 01:17:00,Santa Cruz,CAM-20,CHO-101,192,192.0,48,29.7,1,1,1,,False
292,ORD-2026-00292,CLI-014,PROD-058,2026-08-24 01:18:00,La Paz,CAM-15,CHO-017,465,465.0,72,68.7,1,1,1,,False
293,ORD-2026-00293,CLI-078,PROD-013,2026-08-13 22:02:00,Santa Cruz,CAM-20,CHO-092,69,69.0,48,29.8,1,1,1,,False
294,ORD-2026-00294,CLI-042,PROD-051,2026-08-18 14:36:00,Oruro,CAM-05,CHO-150,408,408.0,24,19.1,1,1,1,,False
295,ORD-2026-00295,CLI-097,PROD-057,2026-08-12 10:01:00,Cochabamba,CAM-17,CHO-151,57,57.0,48,36.9,1,1,1,,False
296,ORD-2026-00296,CLI-100,PROD-036,2026-08-18 05:16:00,Cochabamba,CAM-08,CHO-143,58,58.0,48,26.4,1,1,1,,False
297,ORD-2026-00297,CLI-069,PROD-041,2026-08-18 13:28:00,La Paz,CAM-28,CHO-040,385,385.0,24,21.2,1,1,1,,False
298,ORD-2026-00298,CLI-009,PROD-043,2026-08-03 11:58:00,La Paz,CAM-28,CHO-027,367,367.0,48,48.4,0,1,0,,False
299,ORD-2026-00299,CLI-040,PROD-059,2026-08-02 15:55:00,Tarija,CAM-03,CHO-012,431,431.0,48,29.2,1,1,1,,False
300,ORD-2026-00300,CLI-093,PROD-047,2026-08-17 18:02:00,Tarija,CAM-12,CHO-036,373,373.0,72,62.7,1,1,1,,False
301,ORD-2026-00301,CLI-083,PROD-015,2026-08-28 20:19:00,Santa Cruz,CAM-10,CHO-120,220,220.0,24,19.5,1,1,1,,False
302,ORD-2026-00302,CLI-010,PROD-034,2026-08-20 06:41:00,La Paz,CAM-09,CHO-063,418,418.0,48,33.6,1,1,1,,False
303,ORD-2026-00303,CLI-037,PROD-005,2026-08-15 22:04:00,Santa Cruz,CAM-18,CHO-101,352,352.0,48,42.6,1,1,1,,False
304,ORD-2026-00304,CLI-075,PROD-015,2026-08-06 03:20:00,Santa Cruz,CAM-13,CHO-018,277,277.0,48,38.9,1,1,1,,False
305,ORD-2026-00305,CLI-038,PROD-023,2026-08-25 06:39:00,Cochabamba,CAM-22,CHO-130,230,230.0,24,21.7,1,1,1,,False
306,ORD-2026-00306,CLI-091,PROD-045,2026-08-12 02:22:00,Tarija,CAM-26,CHO-015,134,134.0,24,17.6,1,1,1,,False
307,ORD-2026-00307,CLI-098,PROD-054,2026-08-29 22:38:00,Oruro,CAM-16,CHO-110,494,494.0,24,21.6,1,1,1,,False
308,ORD-2026-00308,CLI-041,PROD-020,2026-08-15 21:07:00,Tarija,CAM-03,CHO-122,234,230.0,48,39.2,1,0,0,,False
309,ORD-2026-00309,CLI-020,PROD-002,2026-08-20 00:41:00,La Paz,CAM-28,CHO-005,61,61.0,48,32.5,1,1,1,,False
310,ORD-2026-00310,CLI-063,PROD-024,2026-08-29 12:34:00,La Paz,CAM-28,CHO-005,434,434.0,48,37.3,1,1,1,,False
311,ORD-2026-00311,CLI-082,PROD-009,2026-08-15 07:42:00,Cochabamba,CAM-01,CHO-135,99,99.0,24,16.2,1,1,1,,False
312,ORD-2026-00312,CLI-096,PROD-034,2026-08-19 04:57:00,La Paz,CAM-30,CHO-083,130,130.0,24,18.0,1,1,1,,False
313,ORD-2026-00313,CLI-087,PROD-026,2026-08-28 09:27:00,Santa Cruz,CAM-10,CHO-078,175,175.0,24,17.5,1,1,1,,False
314,ORD-2026-00314,CLI-045,PROD-004,2026-08-26 05:48:00,Tarija,CAM-03,CHO-088,490,490.0,48,41.2,1,1,1,,False
315,ORD-2026-00315,CLI-062,PROD-015,2026-08-01 21:38:00,Santa Cruz,CAM-13,CHO-149,194,194.0,24,22.2,1,1,1,,False
316,ORD-2026-00316,CLI-048,PROD-030,2026-08-05 16:41:00,Santa Cruz,CAM-13,CHO-106,151,151.0,72,75.7,0,1,0,,False
317,ORD-2026-00317,CLI-049,PROD-010,2026-08-02 13:01:00,La Paz,CAM-27,CHO-002,403,403.0,48,36.7,1,1,1,,False
318,ORD-2026-00318,CLI-011,PROD-026,2026-08-28 09:27:00,Santa Cruz,CAM-29,CHO-078,73,73.0,48,45.7,1,1,1,,False
319,ORD-2026-00319,CLI-033,PROD-003,2026-08-28 04:25:00,La Paz,CAM-28,CHO-002,180,180.0,72,57.2,1,1,1,,False
320,ORD-2026-00320,CLI-010,PROD-027,2026-08-25 23:09:00,Oruro,CAM-07,CHO-051,81,81.0,72,69.7,1,1,1,,False
321,ORD-2026-00321,CLI-029,PROD-001,2026-08-22 04:36:00,Tarija,CAM-12,CHO-009,457,457.0,72,66.6,1,1,1,,False
322,ORD-2026-00322,CLI-003,PROD-028,2026-08-19 19:05:00,Cochabamba,CAM-17,CHO-047,489,489.0,72,57.5,1,1,1,,False
323,ORD-2026-00323,CLI-035,PROD-025,2026-08-09 19:26:00,Tarija,CAM-12,CHO-146,53,53.0,24,14.7,1,1,1,,False
324,ORD-2026-00324,CLI-070,PROD-029,2026-08-09 17:33:00,La Paz,CAM-15,CHO-002,169,169.0,48,48.0,1,1,1,,False
325,ORD-2026-00325,CLI-035,PROD-047,2026-08-23 17:21:00,Santa Cruz,CAM-04,CHO-128,245,245.0,48,41.5,1,1,1,,False
326,ORD-2026-00326,CLI-016,PROD-003,2026-08-18 08:42:00,La Paz,CAM-28,CHO-071,260,260.0,72,68.6,1,1,1,,False
327,ORD-2026-00327,CLI-072,PROD-033,2026-08-05 03:12:00,Tarija,CAM-03,CHO-044,192,192.0,24,13.9,1,1,1,,False
328,ORD-2026-00328,CLI-066,PROD-015,2026-08-15 21:43:00,Tarija,CAM-26,CHO-122,88,,48,45.4,1,1,1,cantidad_entregada,True
329,ORD-2026-00329,CLI-030,PROD-050,2026-08-23 19:15:00,Santa Cruz,CAM-13,CHO-109,43,43.0,24,18.6,1,1,1,,False
330,ORD-2026-00330,CLI-072,PROD-040,2026-08-03 05:37:00,Cochabamba,CAM-01,CHO-131,54,54.0,48,42.2,1,1,1,,False
331,ORD-2026-00331,CLI-027,PROD-046,2026-08-10 15:53:00,Oruro,CAM-07,CHO-110,252,252.0,48,46.3,1,1,1,,False
332,ORD-2026-00332,CLI-072,PROD-001,2026-08-03 03:35:00,Santa Cruz,CAM-20,CHO-074,83,83.0,24,23.8,1,1,1,,False
333,ORD-2026-00333,CLI-057,PROD-015,2026-08-09 00:40:00,La Paz,CAM-09,CHO-084,469,469.0,24,17.3,1,1,1,,False
334,ORD-2026-00334,CLI-037,PROD-024,2026-08-02 09:08:00,Tarija,CAM-03,CHO-045,233,231.0,48,42.6,1,0,0,,False
335,ORD-2026-00335,CLI-063,PROD-007,2026-08-18 15:11:00,La Paz,CAM-09,CHO-039,86,86.0,24,24.8,0,1,0,,False
336,ORD-2026-00336,CLI-094,PROD-015,2026-08-22 23:48:00,Oruro,CAM-05,CHO-150,328,313.0,48,36.2,1,0,0,,False
337,ORD-2026-00337,CLI-013,PROD-057,2026-08-15 08:15:00,Oruro,CAM-24,CHO-022,362,362.0,48,44.6,1,1,1,,False
338,ORD-2026-00338,CLI-054,PROD-055,2026-08-13 09:36:00,Cochabamba,CAM-01,CHO-111,267,267.0,24,14.8,1,1,1,,False
339,ORD-2026-00339,CLI-035,PROD-030,2026-08-22 14:20:00,Tarija,CAM-03,CHO-012,72,72.0,48,38.8,1,1,1,,False
340,ORD-2026-00340,CLI-014,PROD-058,2026-08-02 04:58:00,La Paz,CAM-30,CHO-027,175,175.0,48,49.3,0,1,0,,False
341,ORD-2026-00341,CLI-036,PROD-029,2026-08-17 00:01:00,La Paz,CAM-27,CHO-021,361,348.0,24,19.8,1,0,0,,False
342,ORD-2026-00342,CLI-005,PROD-038,2026-08-12 09:43:00,Cochabamba,CAM-01,CHO-130,491,491.0,48,30.0,1,1,1,,False
343,ORD-2026-00343,CLI-002,PROD-054,2026-08-25 02:09:00,Santa Cruz,CAM-11,CHO-081,287,287.0,48,37.2,1,1,1,,False
344,ORD-2026-00344,CLI-020,PROD-056,2026-08-02 08:31:00,Cochabamba,CAM-22,CHO-058,85,85.0,72,41.0,1,1,1,,False
345,ORD-2026-00345,CLI-083,PROD-010,2026-08-10 00:24:00,Cochabamba,CAM-01,CHO-041,274,274.0,48,51.3,0,1,0,,False
346,ORD-2026-00346,CLI-095,PROD-041,2026-08-19 13:08:00,Santa Cruz,CAM-20,CHO-013,249,249.0,24,23.2,1,1,1,,False
347,ORD-2026-00347,CLI-051,PROD-059,2026-08-01 10:33:00,La Paz,CAM-30,CHO-017,308,308.0,24,18.4,1,1,1,,False
348,ORD-2026-00348,CLI-053,PROD-004,2026-08-06 11:49:00,La Paz,CAM-15,CHO-063,124,124.0,72,69.7,1,1,1,,False
349,ORD-2026-00349,CLI-033,PROD-028,2026-08-16 08:12:00,La Paz,CAM-28,CHO-084,397,397.0,48,45.5,1,1,1,,False
350,ORD-2026-00350,CLI-050,PROD-021,2026-08-01 14:08:00,Oruro,CAM-16,CHO-022,137,131.0,72,54.7,1,0,0,,False
351,ORD-2026-00351,CLI-098,PROD-010,2026-08-03 01:03:00,Tarija,CAM-26,CHO-026,265,265.0,24,21.6,1,1,1,,False
352,ORD-2026-00352,CLI-049,PROD-007,2026-08-26 10:33:00,Cochabamba,CAM-01,CHO-055,32,32.0,24,26.7,0,1,0,,False
353,ORD-2026-00353,CLI-029,PROD-019,2026-08-27 01:39:00,La Paz,CAM-27,CHO-134,65,65.0,24,20.9,1,1,1,,False
354,ORD-2026-00354,CLI-076,PROD-010,2026-08-08 11:21:00,Cochabamba,CAM-08,CHO-125,114,114.0,24,19.5,1,1,1,,False
355,ORD-2026-00355,CLI-006,PROD-027,2026-08-17 04:59:00,Tarija,CAM-26,CHO-031,308,308.0,72,71.5,1,1,1,,False
356,ORD-2026-00356,CLI-077,PROD-056,2026-08-20 14:36:00,Tarija,CAM-03,CHO-012,248,248.0,48,36.7,1,1,1,,False
357,ORD-2026-00357,CLI-081,PROD-025,2026-08-02 04:42:00,Santa Cruz,CAM-14,CHO-142,369,369.0,48,41.3,1,1,1,,False
358,ORD-2026-00358,CLI-090,PROD-036,2026-08-15 15:40:00,Oruro,CAM-05,CHO-119,364,364.0,48,32.6,1,1,1,,False
359,ORD-2026-00359,CLI-028,PROD-022,2026-08-17 22:57:00,Tarija,CAM-03,CHO-044,268,268.0,48,46.9,1,1,1,,False
360,ORD-2026-00360,CLI-084,PROD-054,2026-08-25 06:41:00,Santa Cruz,CAM-20,CHO-025,362,359.0,72,47.6,1,0,0,,False
361,ORD-2026-00361,CLI-031,PROD-010,2026-08-09 04:22:00,La Paz,CAM-27,CHO-027,204,204.0,24,21.5,1,1,1,,False
362,ORD-2026-00362,CLI-061,PROD-028,2026-08-26 05:57:00,Santa Cruz,CAM-25,CHO-028,318,318.0,72,60.7,1,1,1,,False
