fila_bronze,order_id,cliente_id,producto_id,fecha_despacho,centro_distribucion,camion_id,chofer_id,cantidad_solicitada,cantidad_entregada,tiempo_entrega_prometido_hrs,tiempo_entrega_real_hrs,otif_on_time,otif_in_full,otif,order_id_en_cuarentena,order_id_motivo,cliente_id_en_cuarentena,cliente_id_motivo,producto_id_en_cuarentena,producto_id_motivo,fecha_despacho_en_cuarentena,fecha_despacho_motivo,centro_distribucion_en_cuarentena,centro_distribucion_motivo,camion_id_en_cuarentena,camion_id_motivo,chofer_id_en_cuarentena,chofer_id_motivo,cantidad_solicitada_en_cuarentena,cantidad_solicitada_motivo,cantidad_entregada_en_cuarentena,cantidad_entregada_motivo,tiempo_entrega_prometido_hrs_en_cuarentena,tiempo_entrega_prometido_hrs_motivo,tiempo_entrega_real_hrs_en_cuarentena,tiempo_entrega_real_hrs_motivo,otif_on_time_en_cuarentena,otif_on_time_motivo,otif_in_full_en_cuarentena,otif_in_full_motivo,otif_en_cuarentena,otif_motivo,en_cuarentena
111,ORD-2026-00111,CLI-063,PROD-022,2026-08-17 21:18:00,Tarija,CAM-26,CHO-074,368,368.0,48,45.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
112,ORD-2026-00112,CLI-063,PROD-054,2026-08-12 21:39:00,La Paz,CAM-10,CHO-147,434,434.0,24,17.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
113,ORD-2026-00113,CLI-026,PROD-043,2026-08-28 00:14:00,Cochabamba,CAM-02,CHO-002,14,14.0,48,48.5,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
114,ORD-2026-00114,CLI-023,PROD-046,2026-08-08 00:10:00,La Paz,CAM-12,CHO-054,179,179.0,48,39.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
115,ORD-2026-00115,CLI-007,PROD-052,2026-08-25 09:58:00,Oruro,CAM-20,CHO-095,218,218.0,24,24.9,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
116,ORD-2026-00116,CLI-087,PROD-060,2026-08-21 04:57:00,Oruro,CAM-24,CHO-066,197,197.0,48,32.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
117,ORD-2026-00117,CLI-090,PROD-058,2026-08-18 01:49:00,Santa Cruz,CAM-08,CHO-141,346,346.0,48,35.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
118,ORD-2026-00118,CLI-043,PROD-060,2026-08-18 05:55:00,Santa Cruz,CAM-08,CHO-092,339,330.0,48,37.7,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
119,ORD-2026-00119,CLI-052,PROD-045,2026-08-24 18:24:00,Santa Cruz,CAM-09,CHO-021,63,63.0,24,15.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
120,ORD-2026-00120,CLI-011,PROD-060,2026-08-11 16:15:00,La Paz,CAM-15,CHO-103,207,207.0,24,23.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
121,ORD-2026-00121,CLI-037,PROD-060,2026-08-05 20:09:00,Tarija,CAM-19,CHO-032,27,27.0,48,40.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
122,ORD-2026-00122,CLI-059,PROD-009,2026-08-10 02:46:00,Cochabamba,CAM-22,CHO-108,154,154.0,72,55.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
123,ORD-2026-00123,CLI-074,PROD-006,2026-08-15 06:50:00,Oruro,CAM-20,CHO-046,388,388.0,24,22.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
124,ORD-2026-00124,CLI-038,PROD-002,2026-08-27 20:14:00,Oruro,CAM-20,CHO-095,199,199.0,72,74.7,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
125,ORD-2026-00125,CLI-009,PROD-015,2026-08-28 05:02:00,Cochabamba,CAM-22,CHO-019,231,231.0,72,64.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
126,ORD-2026-00126,CLI-049,PROD-036,2026-08-08 23:39:00,La Paz,CAM-10,CHO-094,206,206.0,48,48.6,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
127,ORD-2026-00127,CLI-027,PROD-045,2026-08-29 07:46:00,Oruro,CAM-24,CHO-046,140,140.0,72,59.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
128,ORD-2026-00128,CLI-012,PROD-029,2026-08-06 14:12:00,Cochabamba,CAM-14,CHO-061,428,428.0,48,31.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
129,ORD-2026-00129,CLI-025,PROD-048,06/08/2026 18:20,Cochabamba,CAM-25,CHO-049,187,187.0,72,71.3,1,1,1,False,,False,,False,,True,Formato local convertible a AAAA-MM-DD HH:MM:SS,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True
130,ORD-2026-00130,CLI-083,PROD-019,2026-08-25 02:01:00,Cochabamba,CAM-01,CHO-111,98,98.0,48,41.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
131,ORD-2026-00131,CLI-044,PROD-016,2026-08-20 20:08:00,Tarija,CAM-21,CHO-043,174,174.0,48,61.2,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
132,ORD-2026-00132,CLI-033,PROD-043,2026-08-24 02:08:00,La Paz,CAM-15,CHO-094,378,378.0,72,91.1,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
133,ORD-2026-00133,CLI-038,PROD-041,2026-08-01 02:04:00,La Paz,CAM-15,CHO-004,133,133.0,48,32.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
134,ORD-2026-00134,CLI-021,PROD-057,2026-08-09 14:32:00,La Paz,CAM-12,CHO-101,392,392.0,24,20.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
135,ORD-2026-00135,CLI-008,PROD-056,2026-08-17 15:09:00,La Paz,CAM-15,CHO-054,90,90.0,48,38.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
136,ORD-2026-00136,CLI-059,PROD-008,2026-08-22 00:41:00,Tarija,CAM-19,CHO-059,113,113.0,48,47.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
137,ORD-2026-00137,CLI-007,PROD-013,2026-08-22 10:59:00,Santa Cruz,CAM-08,CHO-137,289,289.0,24,20.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
138,ORD-2026-00138,CLI-058,PROD-030,2026-08-07 18:24:00,Tarija,CAM-26,CHO-119,331,331.0,48,50.0,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
139,ORD-2026-00139,CLI-061,PROD-051,2026-08-10 10:06:00,Santa Cruz,CAM-08,CHO-118,199,199.0,24,15.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
140,ORD-2026-00140,CLI-001,PROD-007,2026-08-09 15:58:00,Oruro,CAM-20,CHO-095,76,76.0,24,23.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
141,ORD-2026-00141,CLI-036,PROD-043,2026-08-02 13:35:00,La Paz,CAM-15,CHO-023,207,207.0,24,18.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
142,ORD-2026-00142,CLI-069,PROD-036,2026-08-27 09:34:00,Tarija,CAM-19,CHO-074,278,278.0,48,41.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
143,ORD-2026-00143,CLI-081,PROD-009,2026-08-27 15:57:00,Cochabamba,CAM-01,CHO-024,95,95.0,48,44.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
144,ORD-2026-00144,CLI-050,PROD-041,2026-08-01 09:08:00,Tarija,CAM-19,CHO-055,412,395.0,48,35.6,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
145,ORD-2026-00145,CLI-008,PROD-059,2026-08-06 12:50:00,Oruro,CAM-20,CHO-038,190,190.0,72,47.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
146,ORD-2026-00146,CLI-059,PROD-022,2026-08-27 06:28:00,Santa Cruz,CAM-08,CHO-030,148,148.0,48,44.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
147, ord-2026-00147 ,CLI-015,PROD-013,2026-08-17 01:34:00,La Paz,CAM-15,CHO-054,374,374.0,48,52.5,0,1,0,True,Formato esperado: ORD-2026-\d{5},False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True
148,ORD-2026-00148,CLI-090,PROD-013,2026-08-15 03:21:00,Santa Cruz,CAM-08,CHO-107,453,453.0,72,51.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
149,ORD-2026-00149,CLI-064,PROD-039,2026-08-29 05:15:00,Oruro,CAM-03,CHO-046,464,464.0,72,42.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
150,ORD-2026-00150,CLI-048,PROD-059,2026-08-28 22:46:00,Cochabamba,CAM-25,CHO-128,20,20.0,72,73.1,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
151,ORD-2026-00151,CLI-002,PROD-024,2026-08-24 22:06:00,Oruro,CAM-03,CHO-095,109,109.0,24,20.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
152,ORD-2026-00152,CLI-005,PROD-049,2026-08-19 15:33:00,Cochabamba,CAM-02,CHO-128,338,338.0,72,67.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
153,ORD-2026-00153,CLI-032,PROD-034,2026-08-13 03:22:00,Santa Cruz,CAM-08,CHO-053,188,188.0,24,19.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
154,ORD-2026-00154,CLI-097,PROD-013,2026-08-04 02:50:00,Tarija,CAM-19,CHO-059,223,223.0,48,35.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
155,ORD-2026-00155,CLI-065,PROD-027,2026-08-13 14:18:00,Cochabamba,CAM-27,CHO-151,41,41.0,72,85.7,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
156,ORD-2026-00156,CLI-043,PROD-008,2026-08-23 16:43:00,Oruro,CAM-24,CHO-038,103,103.0,24,25.5,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
157,ORD-2026-00157,CLI-070,PROD-056,2026-08-15 15:00:00,Oruro,CAM-24,CHO-027,203,203.0,24,11.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
158,ORD-2026-00158,CLI-060,PROD-025,2026-08-20 03:07:00,Cochabamba,CAM-22,CHO-003,108,108.0,48,34.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
159,ORD-2026-00159,CLI-062,PROD-054,2026-08-06 01:00:00,Tarija,CAM-26,CHO-014,11,11.0,72,53.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
160,ORD-2026-00160,CLI-048,PROD-034,2026-08-09 09:49:00,Tarija,CAM-21,CHO-005,87,87.0,24,16.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
161,ORD-2026-00161,CLI-028,PROD-058,2026-08-05 11:44:00,Tarija,CAM-26,CHO-074,419,419.0,24,22.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
162,ORD-2026-00162,CLI-082,PROD-022,2026-08-21 12:45:00,Oruro,CAM-24,CHO-095,46,46.0,72,44.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
163,ORD-2026-00163,CLI-005,PROD-035,2026-08-07 02:49:00,Cochabamba,CAM-01,CHO-017,352,352.0,48,35.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
164,ORD-2026-00164,CLI-087,PROD-022,2026-08-14 22:49:00,Santa Cruz,CAM-08,CHO-048,447,447.0,72,59.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
165,ORD-2026-00165,CLI-043,PROD-014,2026-08-25 09:57:00,La Paz,CAM-12,CHO-117,40,40.0,72,58.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
166,ORD-2026-00166,CLI-063,PROD-028,2026-08-30 18:18:00,La Paz,CAM-15,CHO-054,323,323.0,48,35.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
167,ORD-2026-00167,CLI-051,PROD-008,2026-08-01 08:35:00,Cochabamba,CAM-25,CHO-128,386,386.0,24,16.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
168,ORD-2026-00168,CLI-059,PROD-048,2026-08-28 09:17:00,Tarija,CAM-21,CHO-005,359,359.0,72,54.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
169,ORD-2026-00169,CLI-064,PROD-048,2026-08-30 17:26:00,Cochabamba,CAM-27,CHO-072,279,279.0,48,38.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
170,ORD-2026-00170,CLI-012,PROD-047,2026-08-18 20:37:00,Tarija,CAM-19,CHO-078,20,20.0,24,18.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
171,ORD-2026-00171,CLI-009,PROD-051,2026-08-23 16:07:00,Oruro,CAM-24,CHO-046,87,87.0,72,50.8,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
172,ORD-2026-00172,CLI-076,PROD-003,2026-08-29 20:37:00,Tarija,CAM-26,CHO-059,224,224.0,72,53.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
173, ord-2026-00173 ,CLI-012,PROD-013,2026-08-26 08:55:00,Tarija,CAM-26,CHO-025,479,479.0,24,22.3,1,1,1,True,Formato esperado: ORD-2026-\d{5},False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True
174,ORD-2026-00174,CLI-069,PROD-006,2026-08-08 06:32:00,Tarija,CAM-19,CHO-014,152,152.0,24,14.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
175,ORD-2026-00175,CLI-073,PROD-012,2026-08-12 00:32:00,Oruro,CAM-24,CHO-046,434,434.0,48,37.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
176,ORD-2026-00176,CLI-025,PROD-042,2026-08-09 09:52:00,Oruro,CAM-20,CHO-027,74,74.0,48,39.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
177,ORD-2026-00177,CLI-094,PROD-044,2026-08-09 22:34:00,Tarija,CAM-19,CHO-119,114,114.0,24,17.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
178,ORD-2026-00178,CLI-068,PROD-023,2026-08-06 21:05:00,La Paz,CAM-15,CHO-101,346,346.0,24,17.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
179,ORD-2026-00179,CLI-079,PROD-048,2026-08-26 01:13:00,La Paz,CAM-10,CHO-023,326,326.0,24,22.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
180,ORD-2026-00180,CLI-071,PROD-059,2026-08-15 07:03:00,Oruro,CAM-03,CHO-046,139,139.0,24,20.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
181,ORD-2026-00181,CLI-018,PROD-047,2026-08-25 12:01:00,La Paz,CAM-15,CHO-006,350,350.0,48,39.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
182,ORD-2026-00182,CLI-041,PROD-033,2026-08-14 00:33:00,Oruro,CAM-20,CHO-038,237,237.0,48,49.3,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
183,ORD-2026-00183,CLI-010,PROD-020,2026-08-12 23:35:00,La Paz,CAM-12,CHO-094,361,361.0,72,46.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
184,ORD-2026-00184,CLI-089,PROD-034,2026-08-15 07:35:00,La Paz,CAM-28,CHO-009,59,59.0,48,48.1,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
185,ORD-2026-00185,CLI-070,PROD-003,2026-08-12 04:50:00,La Paz,CAM-12,CHO-064,76,76.0,24,19.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
186,ORD-2026-00186,CLI-046,PROD-051,2026-08-12 01:14:00,Tarija,CAM-19,CHO-074,270,270.0,72,41.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
187,ORD-2026-00187,CLI-084,PROD-035,2026-08-30 03:12:00,Cochabamba,CAM-11,CHO-062,67,67.0,24,24.7,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
188,ORD-2026-00188,CLI-015,PROD-052,2026-08-23 20:19:00,Oruro,CAM-20,CHO-046,478,478.0,24,20.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
189,ORD-2026-00189,CLI-079,PROD-017,2026-08-30 17:08:00,Cochabamba,CAM-13,CHO-128,462,462.0,24,21.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
190,ORD-2026-00190,CLI-030,PROD-018,2026-08-20 00:44:00,Cochabamba,CAM-05,CHO-057,104,104.0,48,38.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
191,ORD-2026-00191,CLI-035,PROD-016,2026-08-25 20:50:00,Oruro,CAM-03,CHO-095,395,388.0,48,37.2,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
192,ORD-2026-00192,CLI-096,PROD-058,2026-08-05 05:54:00,Cochabamba,CAM-02,CHO-007,452,452.0,48,30.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
193,ORD-2026-00193,CLI-086,PROD-003,2026-08-13 21:03:00,Oruro,CAM-20,CHO-046,257,257.0,24,23.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
194,ORD-2026-00194,CLI-063,PROD-054,2026-08-04 10:48:00,La Paz,CAM-15,CHO-035,52,52.0,24,18.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
195,ORD-2026-00195,CLI-034,PROD-049,2026-08-12 22:11:00,La Paz,CAM-15,CHO-064,291,291.0,72,67.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
196,ORD-2026-00196,CLI-048,PROD-007,2026-08-29 13:58:00,Oruro,CAM-03,CHO-038,371,371.0,72,60.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
197,ORD-2026-00197,CLI-032,PROD-037,2026-08-29 21:14:00,Santa Cruz,CAM-08,CHO-041,472,472.0,24,16.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
198,ORD-2026-00198,CLI-020,PROD-001,2026-08-08 03:09:00,Santa Cruz,CAM-08,CHO-138,92,92.0,72,50.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
199,ORD-2026-00199,CLI-096,PROD-002,2026-08-29 20:14:00,Cochabamba,CAM-13,CHO-128,213,213.0,24,18.5,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
200,ORD-2026-00200,CLI-041,PROD-028,2026-08-28 07:40:00,Cochabamba,CAM-25,CHO-142,454,454.0,48,33.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
201,ORD-2026-00201,CLI-084,PROD-007,2026-08-19 13:43:00,Oruro,CAM-20,CHO-066,35,35.0,24,22.6,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
202,ORD-2026-00202,CLI-003,PROD-012,2026-08-30 15:32:00,Tarija,CAM-26,CHO-010,29,29.0,24,17.2,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
203,ORD-2026-00203,CLI-085,PROD-043,2026-08-27 08:19:00,Tarija,CAM-19,CHO-084,315,315.0,72,85.1,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
204,ORD-2026-00204,CLI-064,PROD-042,2026-08-22 18:27:00,Tarija,CAM-19,CHO-084,288,288.0,48,44.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
205,ORD-2026-00205,CLI-074,PROD-008,2026-08-05 04:20:00,Oruro,CAM-24,CHO-095,355,355.0,72,53.0,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
206,ORD-2026-00206,CLI-049,PROD-049,2026-08-01 01:57:00,Tarija,CAM-19,CHO-010,451,451.0,24,21.7,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
207,ORD-2026-00207,CLI-044,PROD-039,2026-08-03 02:27:00,La Paz,CAM-07,CHO-076,273,273.0,24,24.2,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
208,ORD-2026-00208,CLI-079,PROD-024,2026-08-01 10:12:00,Cochabamba,CAM-01,CHO-098,151,144.0,24,19.4,1,0,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
209,ORD-2026-00209,CLI-027,PROD-053,2026-08-01 20:03:00,Cochabamba,CAM-27,CHO-088,26,26.0,48,55.3,0,1,0,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
210,ORD-2026-00210,CLI-076,PROD-010,2026-08-06 01:08:00,Santa Cruz,CAM-09,CHO-107,109,109.0,24,23.9,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
211,ORD-2026-00211,CLI-075,PROD-002,2026-08-02 22:54:00,Oruro,CAM-24,CHO-027,392,392.0,24,13.4,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
212,ORD-2026-00212,CLI-080,PROD-017,2026-08-28 18:39:00,Cochabamba,CAM-05,CHO-123,398,398.0,24,14.3,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
213,ORD-2026-00213,CLI-028,PROD-003,2026-08-08 02:30:00,Santa Cruz,CAM-23,CHO-041,486,486.0,72,61.1,1,1,1,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False
